task,arc_id,requested,generated,both_correct,base_only,donor_only,both_wrong_same,both_wrong_diff,base_runtime,donor_runtime,both_runtime,oversize_skipped,generator_failures,net_correct,classification,first_issue,issue_indices
task255,a64e4611,4096,4096,3731,88,100,160,17,0,0,0,0,0,12,net-positive-risk,"example 21: both wrong same, differ by 38 cells","[21, 40, 45, 64, 66, 70, 80, 90, 108, 168, 177, 182, 189, 191, 199, 204, 224, 230, 265, 280, 306, 325, 334, 350, 366, 376, 400, 413, 414, 424, 437, 451, 476, 493, 499, 506, 518, 525, 527, 540, 556, 572, 587, 589, 597, 617, 622, 625, 652, 659]"
