task,arc_id,requested,generated,both_correct,base_only,donor_only,both_wrong_same,both_wrong_diff,base_runtime,donor_runtime,both_runtime,oversize_skipped,generator_failures,net_correct,classification,first_issue,issue_indices
task157,6a1e5592,256,256,243,0,11,0,1,1,0,0,0,0,11,runtime-or-empty,"example 16: donor-only correct, base differs by 18 cells","[16, 24, 25, 39, 48, 72, 101, 110, 114, 131, 199, 209, 235]"
