task,arc_id,requested,generated,both_correct,base_only,donor_only,both_wrong_same,both_wrong_diff,base_runtime,donor_runtime,both_runtime,oversize_skipped,generator_failures,net_correct,classification,first_issue,issue_indices
task255,a64e4611,2048,2048,1851,45,58,87,7,0,0,0,0,0,13,net-positive-risk,"example 22: both wrong same, differ by 38 cells","[22, 41, 46, 65, 67, 71, 81, 91, 109, 169, 178, 183, 190, 192, 200, 205, 225, 231, 266, 281, 307, 326, 335, 351, 367, 377, 401, 414, 415, 425, 438, 452, 477, 494, 500, 507, 519, 526, 528, 541, 557, 573, 588, 590, 598, 618, 623, 626, 653, 660]"
