base_bytes,base_cost,base_error,base_memory,base_params,base_points,base_sha256,byte_delta,classification,cost_delta,different,donor_bytes,donor_cost,donor_error,donor_memory,donor_params,donor_points,donor_sha256,point_delta,task
1334,605,,590,15,18.59477154196916,9237cc39bcc3eebc6e19bed132bb01c0083932c9323f8dd68f8082fe28f2d5d8,-538,cost-neutral,0,True,796,605,,590,15,18.59477154196916,520c00b2359f8a0bb09a5073addf1853789db6ce90b777a51d3e15df63cac6e3,0.0,task126
752,136,,0,136,20.087345114263947,cf78e3413eb95e5f4c2a3afa871de3440ebf210182829190b7e8c5e6e2ef9a56,-17,cost-neutral,0,True,735,136,,0,136,20.087345114263947,467d6405a30fd7e2a46bb42f255110a5161baa8259213838a63e83108f57cf16,0.0,task128
298,80,,80,0,20.61797336532612,0a5f6e5eabed3dbd3b710c59c3dc4379fb147540f4700b58d5165bc519e4e958,-80,cost-neutral,0,True,218,80,,80,0,20.61797336532612,de8925770375cc0d2d2caf9fb30af1bd63340cd9fc66fa4fba01b81baf83f2dd,0.0,task129
3167,1194,,1159,35,17.91493570604745,4430b1c3c181a69844eedd5545e05d0ce6509471864a0935e98f230f8afec3b5,-1746,cost-neutral,0,True,1421,1194,,1159,35,17.91493570604745,c368da507b9b50b5fb99a68882e32198d6952a05612a1be0f465f1ac9ea6a3dd,0.0,task136
934,904,,765,139,18.193170639607825,b73deb3fe67d3d7c4fea3589637ee4ca48b45493af3aca6e3588d0aee9628899,-298,cost-neutral,0,True,636,904,,765,139,18.193170639607825,990667812e803b877778d5069552da78f798056d658be0556f284f893bded45b,0.0,task139
382,5,,0,5,23.3905620875659,d4830ee432562703ce0e624377faf58bf72b5433e6b4616e8268be0d20a86dc8,-51,cost-neutral,0,True,331,5,,0,5,23.3905620875659,558ab5891781c6ea95bb525d33d12dcae1f2052c26a49aaef2cd8ac7005107d2,0.0,task140
1472,1383,,1281,102,17.76798966833524,78b24d3c4bc848874427e8e31cb50ee4a3c3bc8fbd3ce6b9fe02b3b9999d50b7,-431,cost-neutral,0,True,1041,1383,,1281,102,17.76798966833524,cc3210d42ed6f879faf8b0e0bf3b19dc5ad159c388f99c954c5db8ad668ff584,0.0,task141
2694,837,,591,246,18.270175929510525,c1d1531b12372e17f7fec8ff19b05b78fcd32061efb7dce318a3cd7fc0d1e221,-401,cost-neutral,0,True,2293,837,,591,246,18.270175929510525,91753bf6fab3fc0847673938ec2e794452c33f19037542c7875287b26c4b9caa,0.0,task143
3877,12855,,12744,111,15.53851188030001,2dbfb6f9d5ea294d2e0be0fbfd5fbb2460a1e249de794bd3bb31f95a48b4f883,-1338,cost-neutral,0,True,2539,12855,,12744,111,15.53851188030001,8b9d1a69ae43ade7ca3905486da588ca0e995864de7815d284c48338ba1543d4,0.0,task145
1309,532,,432,100,18.723356510658355,f8c50aeec09138e2867f0b468a7f41db144b8a4a6df6a3889a0a8801a6aa4d2b,-227,cost-neutral,0,True,1082,532,,432,100,18.723356510658355,126aaf9d4f74abf2f88b5c02d42ff65f80b0cfdb436001020b9e2f847df20252,0.0,task147
3790,900,,0,900,18.197605236675688,923f0ee2c55298f44b9f8669305997a4277a7143c4a847c20d536b039d0e163f,-33,cost-neutral,0,True,3757,900,,0,900,18.197605236675688,41cbf9ed049d4ee10867bdfae4cdec54ecf51e80f710152f493a3065de5e1ba2,0.0,task151
3358,1568,,1419,149,17.642443799089648,9d38af3859f9df7b0fcac238d0bc67c549ea995f3cc6eaea41824310b9f84e70,-1445,cost-neutral,0,True,1913,1568,,1419,149,17.642443799089648,2206ee6afbdbca714fe562ab7e692349554e0dd25cd037bce615b4e32405a1b0,0.0,task159
1376,1334,,1164,170,17.804062773524432,4009d245574a3c5628037d425de0c5e9c4bf45e9d091aff99f67916c50eca6c3,-405,cost-neutral,0,True,971,1334,,1164,170,17.804062773524432,7621f0571dc8d800f1e54eafb74d4f7d8af0a1eb5b041b4500d055bb9f89d5ae,0.0,task160
479,30,,0,30,21.598802618337846,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,-92,cost-neutral,0,True,387,30,,0,30,21.598802618337846,dbf6fd169f6df7cf715590b51fc3c9924a6c9dedc612c0982dc73a51c8c4e9ec,0.0,task164
352,24,,0,24,21.821946169652055,5b27fd62c7975ee02404cfb956fcf535d40fba52b6f0b09987d88c744fe4ede8,-31,cost-neutral,0,True,321,24,,0,24,21.821946169652055,810452055a04d596a2bac51d21950f7684de98bca87efd5956bfd299035ce9a5,0.0,task166
1404,1670,,1500,170,17.5794210945892,19de1a4e6be8661d13c9f9103e149355023743e77b5e636ebddd4cd40b84f990,-541,cost-neutral,0,True,863,1670,,1500,170,17.5794210945892,f61c978d60712c0b35849b34c8bd2fce584342c2b8677108e2bc2f760af14a50,0.0,task169
479,30,,0,30,21.598802618337846,aa923630b6479cf1a1f5e7b7bfe2e4947e1c8ba8edba4f31d250b0b2f0c98dde,-92,cost-neutral,0,True,387,30,,0,30,21.598802618337846,8f9ecf6a178324e24ab0b9beb64f8304fb52e5b4e2cc48883bab7ccf12827496,0.0,task172
4073,13383,,13307,76,15.498259476203625,804b575ba69cd27c923f1e2fe031438bd3e3a50ea0725310cea6f4e3584b494e,-458,cost-neutral,0,True,3615,13383,,13307,76,15.498259476203625,179ed3971b7cf327b4c55a05b92dce4c7bc9ac47743c9f9ca3020fbaf6533f26,0.0,task173
5013,1255,,318,937,17.865109148434115,fe7db63dc72861eccfc34b3ebde598caab2df3f5b6007b03a8b7c8b9b44288df,-521,cost-neutral,0,True,4492,1255,,318,937,17.865109148434115,55009b17e34a41dbea93ae44520103c45943d3a876dfab37699a62540c3de19e,0.0,task175
4598,762,,702,60,18.364053444313353,66e61c74de60b59862917174af88c27556867a02d2fde541244f71c6f2812294,-2392,cost-neutral,0,True,2206,762,,702,60,18.364053444313353,25c4b3926e8e08e5b6b35b949d45e36f033d6cdbee32fe44a6a833a31358cf04,0.0,task178
170,0,,0,0,25.0,bde695a21a93b9e2084a9b7e8a8bee5f2cdc694baa71a12d1c34ae921a89cb87,-31,cost-neutral,0,True,139,0,,0,0,25.0,ff7cd0abc185f4f50464e763a535c303ef0bdf6a7a2e0cdec5110145deee543f,0.0,task179
1110,210,,0,210,19.65289246928253,40910c472a459cc9c5bb649650df59db214116c5b2f43029040bd721b00c8ac3,-42,cost-neutral,0,True,1068,210,,0,210,19.65289246928253,71c01cc40b09bdfa3be0e3189aa521795a74147d06a5d29130e5f231c7956253,0.0,task180
2291,368,,201,167,19.09191706183107,eaebe82c3c33be788434a1f3c0fac14f5410d1ca8255ba6e9c33d779e7902f8b,-459,cost-neutral,0,True,1832,368,,201,167,19.09191706183107,6bfb0b2cab4013e58c687483a89018c173c1a0c17ebf7dbc8a4f1fa4c2d1e114,0.0,task181
602,103,,80,23,20.365271011770364,3d138ea3d8b3c6443573278009cc3169d10ea4160442e664e3d538ea908cc034,-168,cost-neutral,0,True,434,103,,80,23,20.365271011770364,bab881a6877fdb50fd1b6d9a90189b77b837678eb87a5ea79165820bee08dad4,0.0,task186
745,949,,900,49,18.14459120139007,a92b0a7856fd6bb7a78a37bae87ca34056df87dc129ed8007a23bd6f7def1829,-174,cost-neutral,0,True,571,949,,900,49,18.14459120139007,005eb62a21b0b4e0edb0ce052331a6bec0a492a51309bdba9c4e966ec5438f44,0.0,task194
1248,921,,882,39,18.174539963744692,48e90bb143d40d4f9087a6671445bf1ce8b9f746c9f643336c0329c29ea54cf4,-389,cost-neutral,0,True,859,921,,882,39,18.174539963744692,5241852d285c2b33f55fae3b1253ac57427e74c4e8f6bf41016d5fffd5e87e69,0.0,task195
986,1141,,1100,41,17.960339650137925,e94a2c2eca6e44ccd61e711fd1c3f5ca7fe58ee944b306e9e723d8c4143b888c,-271,cost-neutral,0,True,715,1141,,1100,41,17.960339650137925,148d47b61d91f9f460b2af680ca265c525bd4988f517d27636062db8ac2c4e5c,0.0,task197
520,355,,352,3,19.127882210524582,30fac90ee11cfd61f56c78078cc9ba228dfc6349f833c611e4361662e16884c1,-72,cost-neutral,0,True,448,355,,352,3,19.127882210524582,efe5609e334c3831c278050893fe050a99615a107175f11f544468643950c061,0.0,task203
3633,10232,,9780,452,15.76672465674132,3e40e163b7c87aa188dceb4b737315b0dccb6527f0d5a9d910247f3226df8729,-907,cost-neutral,0,True,2726,10232,,9780,452,15.76672465674132,74427611bc243a63490d3bedfffbcaff909ba92376ce5b2d38245f112336af5f,0.0,task204
1400,236,,192,44,19.53616819497439,2920def49433195fdd7bb263c4962c07ad72e80ab43303d8c1cb19b6d3b462d3,-631,cost-neutral,0,True,769,236,,192,44,19.53616819497439,0955f179bc6433aed5b729aabfc40e3ef19a7a6e169ee7dab612996d86ce628e,0.0,task207
479,30,,0,30,21.598802618337846,aa923630b6479cf1a1f5e7b7bfe2e4947e1c8ba8edba4f31d250b0b2f0c98dde,-92,cost-neutral,0,True,387,30,,0,30,21.598802618337846,8f9ecf6a178324e24ab0b9beb64f8304fb52e5b4e2cc48883bab7ccf12827496,0.0,task210
5128,1850,,1802,48,17.477059081927628,405d977bfebe2eafc28fdeff699190d4a3c7f189903239d0ae5f7bbe89ddfabd,-2894,cost-neutral,0,True,2234,1850,,1802,48,17.477059081927628,a04ac61b8a70462e47f3f257595d6145e39fb14ba3ee77ab9204f32bc264caed,0.0,task213
974,525,,402,123,18.736601737408378,23ce054bc1ed253b92154433cd52e6d042f0390a09d2b2f8f83beb50d9fa36bb,-2,cost-neutral,0,True,972,525,,402,123,18.736601737408378,12fa821bea3b210f7d840e5ddcc6e3aed8738b0f7cb8f6664d265043f988740b,0.0,task214
1049,1470,,1429,41,17.70698232022722,6f702690e2769bff117871d891c2ac5e79d2b017f0cb48ba289a20b3f6c472a7,-364,cost-neutral,0,True,685,1470,,1429,41,17.70698232022722,96570d447b05fce89c1e99444b52870767d57cfed8332de464049d4b8526ffbd,0.0,task217
3128,649,,552,97,18.52456728329591,a4cde54ca4e186335a232eabd890b72aa610de03fb04d38671b86178156a401c,-1805,cost-neutral,0,True,1323,649,,552,97,18.52456728329591,45983743fb08795999536a97e3735e690530b638966fe54425fd4546bddf5822,0.0,task218
3577,805,,451,354,18.309157722581435,527a22df4e93f511f99ed3a1e79693dd41c2de4bab082b6f2b8a40c4c351ac12,-1230,cost-neutral,0,True,2347,805,,451,354,18.309157722581435,2881e21106a38efcf00bb1ddac1bfae82562dac1120c091b1bb314f441201e6f,0.0,task221
214,5,,0,5,23.3905620875659,60fda0ff702e8a5c46707c1c7dfe15dc3098bb09bca8b068aaa7975c7571eaa8,-8,cost-neutral,0,True,206,5,,0,5,23.3905620875659,00a617ccb8a31361233afce56795f4ed34aadd754c584c8dc0d9d19a2cf7cb42,0.0,task223
1979,1534,,1513,21,17.664366018072798,77e1c631c2b9911bc62588db803675cc349c7714f5e95fa8549b6f75dbd1447a,-612,cost-neutral,0,True,1367,1534,,1513,21,17.664366018072798,6b97a7bebca7422209b00c471ff11ecdafd241b4211da08c73acd096321ca6e9,0.0,task226
605,100,,0,100,20.394829814011906,113f4b3691bae39ba3980f33919033cb0e46c4c63a14096fd98923cdf95b49d1,-14,cost-neutral,0,True,591,100,,0,100,20.394829814011906,a2d8125281b26b3ee5b225a646b19d8de4253df06f85d81e4209e3f09a611677,0.0,task227
4005,962,,849,113,18.130985549334294,67f44b066a41ed23bdcc1731ffa64dfef0f83e7d96d168efa7ff6c885cc1cca4,-1814,cost-neutral,0,True,2191,962,,849,113,18.130985549334294,acaabb120a72af54205411a3373bd9ce1ca2689f3f5342fcd3c9ab28ce1b92d1,0.0,task228
3775,900,,0,900,18.197605236675688,264f6d16a7028d7a07c0ed29e2018e0786f390f4d6cb69c04aeede59566aed4a,-18,cost-neutral,0,True,3757,900,,0,900,18.197605236675688,68984b3a863b6a684879fcc17c9665a8603cb08e772496671b7e23950cb6d505,0.0,task230
760,219,,180,39,19.6109282701835,72f3e66fb7aa0f15a80deaae017c5c779feb83462ab94eb1acae20afcfdc1f36,-207,cost-neutral,0,True,553,219,,180,39,19.6109282701835,ec51ece9771f09d345f0d882b09298cd4d57d874e4e22c5df460adc65479d11b,0.0,task231
5840,1410,,0,1410,17.748655016627787,c9080306bbd1480dd44632366298265f141732323a7ec95175626cd70d7baa74,-29,cost-neutral,0,True,5811,1410,,0,1410,17.748655016627787,40514da7bb868b1ce38c1f9df6c9fce57e54469dc14b58c644b6a4234dc410b5,0.0,task232
587,126,,96,30,20.163718093048523,b422d6b5c34a300040bd2268aef0d31544cd33ec7c4a233438e9c0f6b598d9d1,-137,cost-neutral,0,True,450,126,,96,30,20.163718093048523,988e41f1944ccd8773e95e687f0e1833e2572884cdb1750cc982d3051a961667,0.0,task236
1462,947,,897,50,18.146700906813923,5aef7de15bffce5dcaab902e6e3673ad0e189c4aaed1884a82d715c311d144d8,-579,cost-neutral,0,True,883,947,,897,50,18.146700906813923,5baa549e59d11c422659ec2eae777604df1d0788f6c41ef28aee18391797a724,0.0,task239
170,0,,0,0,25.0,bde695a21a93b9e2084a9b7e8a8bee5f2cdc694baa71a12d1c34ae921a89cb87,-31,cost-neutral,0,True,139,0,,0,0,25.0,ff7cd0abc185f4f50464e763a535c303ef0bdf6a7a2e0cdec5110145deee543f,0.0,task241
1055,431,,372,59,18.933891909896253,448bf02185eea15fbfb56c072b53f73900df8dd52d35e8c8261be4793653e368,-265,cost-neutral,0,True,790,431,,372,59,18.933891909896253,f13624b03dce631876242d442cbf86aaf7be79a9017d55a2d98266969476c82e,0.0,task242
3861,1179,,1076,103,17.92757809946263,ca15d4783ce69a2bac0c5457bba5638f16162968b91b387f218e7d0a565d4566,-1609,cost-neutral,0,True,2252,1179,,1076,103,17.92757809946263,8c0e0c868c47962b1c3d2bda0e9cfd831ff0b6d451509a5969b5e8db30153e79,0.0,task244
723,151,,122,29,19.982720163185075,6a001ce01217f4e505777fb369eb36ec242ffdc413030285fdb28dc76479d892,-250,cost-neutral,0,True,473,151,,122,29,19.982720163185075,7a59b33096ea8b2c35e214222bb63b65ea53496b656fc52b1393d54afcd3b988,0.0,task248
702,261,,168,93,19.435479592677307,402c1c8b60d27dcad03bb2270b92fc42f4f8677588bd32ef179c9306aa5ef0f6,-54,cost-neutral,0,True,648,261,,168,93,19.435479592677307,f675f0b4d4012c0434971ea477419920a1b3af70c6b0281eaf339ffc60cd9173,0.0,task249
989,687,,650,37,18.467665707777652,f0c7e763ebbfa6bd3f8d24eb82843fd6d6d6a907cf3874e8c0c60a42b7acfa62,-245,cost-neutral,0,True,744,687,,650,37,18.467665707777652,f1fe6bce68ff39f46b7df89e4e3b69d2e95280de6ac05bd21d52cb384cd806ad,0.0,task254
972,200,,0,200,19.701682633451963,74bd37366fbe6aad7394a8e6bc56db34b57c5acf8855a6563520b6c6ac7bf8a6,-15,cost-neutral,0,True,957,200,,0,200,19.701682633451963,a42e29feca21e188019a2e7b386501a0fba6ed214096aa910c1c177be226744a,0.0,task261
596,106,,90,16,20.336560905887932,ecd97595634bd47fa23b516f430a9effce39d3ff850f3602b160d77f7ed37ee0,-136,cost-neutral,0,True,460,106,,90,16,20.336560905887932,ea6c44a6cc6922b575b8e12caf2404eb7f605479e268ed290d2d992381f29d9e,0.0,task262
4176,670,,554,116,18.49272228761499,d6ab17ba68580d5d6013ace673e487b630880281ff5fd0fe0117150763c5e0ac,-1331,cost-neutral,0,True,2845,670,,554,116,18.49272228761499,057483b3bcdd6d62aed90a3cd7becce093431ea260609abe21d46b9398e5dca8,0.0,task263
1246,4357,,4325,32,16.620460973882558,179c49a9c822e096f82734c60369b9d8143b5b0e095f977263f65abf77d79aa6,-495,cost-neutral,0,True,751,4357,,4325,32,16.620460973882558,d8b01e31f5b40239fda5362b34c321e811469c735bfd6a8cceb6475620dfc2f9,0.0,task265
1619,709,,685,24,18.436144473467873,83610e0c56cb310b92749d325a20686510a86801edc2945be91895f47452b2fd,-553,cost-neutral,0,True,1066,709,,685,24,18.436144473467873,5fbb7ac8d0817406841d8d587537cea677e26de9ce02444e789730f2d091f6f3,0.0,task269
1623,1187,,1141,46,17.92081560539033,7421c21c0b38642b544ee56b1583efe0920c27d9393a54e6855d4e5cbf5a1979,-704,cost-neutral,0,True,919,1187,,1141,46,17.92081560539033,b06be9e6ad69ccadf0d25c109d085202350e7a9179d8b3353b387937cb71bd78,0.0,task271
1183,175,,138,37,19.835214026076486,46766215d780f29693964204ee3c59ca1dccb727b195afc1186a5621513ff43d,-47,cost-neutral,0,True,1136,175,,138,37,19.835214026076486,2ed21847b7015ef56e788e886b3f0c1593de3e33ae02f0e2c0b6f8b27a2b3248,0.0,task274
698,446,,407,39,18.899681047979936,71f0dde46f0325c9b51eb1e9f10077f0a9f6ea3bc91e18f4c02fe74ffbfb7942,-140,cost-neutral,0,True,558,446,,407,39,18.899681047979936,dec716482b6968371deb68935e771995edb9c30aad15b393fa35c7b862492b74,0.0,task282
1238,742,,618,124,18.39065075683262,051f671b58ac19149c4c5c43f6e710517f2530e09aeadea7ab3b33d7dbb5d41a,-354,cost-neutral,0,True,884,742,,618,124,18.39065075683262,cd2ebec7a9b042fb71508078f8bfb7040bd04dbb1de7a02929c2bef2499b866a,0.0,task289
1371,1604,,1557,47,17.61974421157354,72e9f5dee7a057e245199bb5f3aec7ef1f30ace1130fc3602745ba317068ba5b,-485,cost-neutral,0,True,886,1604,,1557,47,17.61974421157354,940b14f3c26a4457ba6759bc636c7f2a0464f9916770f37bfdfc0c8905493a97,0.0,task295
2424,1389,,1350,39,17.763660657245655,b8b0f29df0055e36fd76a4ec5b66ab511297a84fa86c42db555676ebe312e04a,-927,cost-neutral,0,True,1497,1389,,1350,39,17.763660657245655,c8de065f57ffba918c8c0f80b18759560bd241f592026b447c733a5995b9be5c,0.0,task297
396,135,,120,15,20.09472522156157,cb1fe3c729a0c45639b73d21310c33c9f8bb7ed6beebd48151601acf11ee1d65,-69,cost-neutral,0,True,327,135,,120,15,20.09472522156157,3f97e845756e47e5395f66f32833a05264168d5abf6c05343d4f3df2d8ad0415,0.0,task298
473,50,,0,50,21.087976994571854,63937e8cccb8a0981bf1e4606b6807083bfab548f949e29a4243abf836467c24,-62,cost-neutral,0,True,411,50,,0,50,21.087976994571854,a376fafe6e725835010b475a37d300343e4dc841b5806273b06f66f1ddc21d6e,0.0,task299
2061,1141,,1077,64,17.960339650137925,5cbf98f6d33c2a080e6c00f6ff806e2907757abfe5282aa106ad0d34e95bff18,-1073,cost-neutral,0,True,988,1141,,1077,64,17.960339650137925,269a9fe8be934ff439ad1313dd133b85b906c69bc3e686603a12b5eebe51fca0,0.0,task301
1530,1774,,1216,558,17.519007837130474,658ece7fa00a67d9339dc9fec84b7a9fb9152c41100f810d0c85e2fd84e9d3cd,-361,cost-neutral,0,True,1169,1774,,1216,558,17.519007837130474,ab17dcdbfa152fb41ccab481545f6721323e8fbe43a34ee0e4f9f4c0955f280d,0.0,task302
823,1450,,1428,22,17.72068116458538,b555c306a0b4feafda9d1e371fb39c7940546555153c4973f416b6a42541a3a9,-58,cost-neutral,0,True,765,1450,,1428,22,17.72068116458538,16a645bc5b26ec153b047ed2100f2783f01ccaca81334de9445528d768ec8bb1,0.0,task303
3251,636,,296,340,18.544801436659878,52407df10596663f64b88d9a4a4aea2a4bfbf0078de38816663ed344165e3bbf,-199,cost-neutral,0,True,3052,636,,296,340,18.544801436659878,f05020f2f5847fbcbbd031735128f2b50c47e48d1b03181cb61e74219a94a6b5,0.0,task305
1498,300,,0,300,19.2962175253438,874cc107c1dd7d3ac12c2007c036a6138427308708a87ba639a8697740e8ef8b,-16,cost-neutral,0,True,1482,300,,0,300,19.2962175253438,c042351c45cf25d76d9c7ee612c397037fdfdff524a7fa8df874f0585633cfb1,0.0,task306
4906,1468,,1365,103,17.708343790825538,c14616b94480b76ef56878728f581798e416e1f980a206d3cdcc0cebb17eefdd,-2605,cost-neutral,0,True,2301,1468,,1365,103,17.708343790825538,6e2a1eda828f96b14c60baafeb6d872937eacc045ee0e66a32add8247c2f76c0,0.0,task308
479,30,,0,30,21.598802618337846,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,-92,cost-neutral,0,True,387,30,,0,30,21.598802618337846,dbf6fd169f6df7cf715590b51fc3c9924a6c9dedc612c0982dc73a51c8c4e9ec,0.0,task311
271,20,,0,20,22.00426772644601,e34e78a1f9514b4d1cbcbc936a665ca33aa4d02902b47fb0208e24a9f9d4d035,-2,cost-neutral,0,True,269,20,,0,20,22.00426772644601,241c0cbe53abfac8a00a9f0129a9c46f4399586fc0d983cae873607ddd24d810,0.0,task312
1101,188,,0,188,19.76355803717005,f98be2a31581fdf5ff564bc37132a61f16743be0decdd7363906f42904d1e16e,-82,cost-neutral,0,True,1019,188,,0,188,19.76355803717005,647a874ed19250351c6dc9ee80c25b81d0b87d157090be67eb04cba515a1d07b,0.0,task313
625,100,,0,100,20.394829814011906,91294db3a76db1cf55efd0eeb6e6c475503684a7d282ec1b5611be5a48729242,-20,cost-neutral,0,True,605,100,,0,100,20.394829814011906,c29ca07cde5f3e7e05c4b7d26a733b9c420c906b2d43faa51d71a4b170a12f2a,0.0,task314
1293,230,,0,230,19.561920691076804,c949139725d6492da4802002e4608ce88f9bf8290d32c211dbf8e024a911102e,-114,cost-neutral,0,True,1179,230,,0,230,19.561920691076804,ee14d824a80ea837b24c587deb9220952529b3de8533a5cf7305e871a92756b0,0.0,task315
1160,426,,388,38,18.94556065373063,87169a9c1976a26df16f68a281f53df41e14cbd27a145dd57b94f56f84aba43c,-421,cost-neutral,0,True,739,426,,388,38,18.94556065373063,26b7634d6afefc342331770905f6367cea81fcdfd0a716ac43fc681711926e43,0.0,task316
697,146,,128,18,20.016393378291664,6991c5597b423cf499a1146d43afa75e88d396b2c8d1d6efd3539e81e149235b,-116,cost-neutral,0,True,581,146,,128,18,20.016393378291664,f763cf6d3cced02474305e36ed3671d0b4bb2163ff81c8d707dc48fbdb4484df,0.0,task317
605,100,,0,100,20.394829814011906,0bfa37796a89ad38a7655d8e98dbb256aba81674632133fbae9b8b9a137c49fe,-14,cost-neutral,0,True,591,100,,0,100,20.394829814011906,d78179e74156a184a255f2e2c5e047358e9dce7dfc42c99a30b80cd19481a2bc,0.0,task318
2977,770,,448,322,18.35360948515227,793240b0b28b488a072581924ed92941f63c177edf092ed931a5f525b0eb0a74,-186,cost-neutral,0,True,2791,770,,448,322,18.35360948515227,6db46bd0d7c12ed06351ed6cc06430ed727dcbb558e6cec8a0421917f9f89aff,0.0,task320
5208,1483,,517,966,17.698177657862068,29ed2ee7660cc14f9dff2f4271c852a87091e6b7fb18e706aba4ce5206d8fec3,-152,cost-neutral,0,True,5056,1483,,517,966,17.698177657862068,c85517d251908f23ea171a59cf5e1c16872ccff1f845d908cf6649aa7568c13b,0.0,task325
314,30,,0,30,21.598802618337846,5e386d31e01e3f7cbf3fd025115ebf3d82c20522e73941921053e5cb8bb1778c,-27,cost-neutral,0,True,287,30,,0,30,21.598802618337846,dfc75c5a68eeda8334916a746f48e6e53704e4b02cba8dc57c52b1463a0218d8,0.0,task326
1068,1050,,1021,29,18.04345455684843,02dd5cdee77f7ecc1b20a46e6dec17a2e8404b6dc7b8fd59d7c8c8f69d2e7b78,-450,cost-neutral,0,True,618,1050,,1021,29,18.04345455684843,6fbcce30e04cd27a437f8452d989c35c42f6936ab8077fb869ee2c81cf4f8546,0.0,task329
5565,1820,,764,1056,17.493408219929158,8cffed4ad33ff1d68d4750b91ab147cbbf6d0ed96755ffa405c9c255ef1372c9,-551,cost-neutral,0,True,5014,1820,,764,1056,17.493408219929158,b1caab130194a78085f17e3a5d598b75469dcaf7c5aa22d008682328130c3ae9,0.0,task336
159,10,,0,10,22.697414907005953,c276f5799bf0f2f77bbc0c31f5ed97472afbff9a946326286e229929029e2484,-4,cost-neutral,0,True,155,10,,0,10,22.697414907005953,02fc1efd25cdf392c06813ad5a89a86aaa435f22eda4137a0662002ee0bd2490,0.0,task337
699,140,,40,100,20.058357577390694,829550bb68159f8fe1ce13645b1bdd74c87d8d8f54fd3b3b9755ba1f7bf7ae92,-29,cost-neutral,0,True,670,140,,40,100,20.058357577390694,b9a77e8c48a581aba020f700303cca5a767a04d9b59ad9b24c949e0f15872f95,0.0,task339
2472,1495,,1431,64,17.690118514175214,e890ad707fae08730ed1411af9e3da53e716328922ce416631d253632731dd96,-1186,cost-neutral,0,True,1286,1495,,1431,64,17.690118514175214,10c323528b4c0b1a8dd77dd06996c57238fd7342a0547e75b1563a0044acac84,0.0,task345
2850,1254,,1224,30,17.865906278807135,2ebe6886be6c07f72bea7a3b614b2b979768cbbd99edef242d71c86d88af478a,-1154,cost-neutral,0,True,1696,1254,,1224,30,17.865906278807135,67f1c009097b34a8d8312021fe0bf255003a382d0413e42236a269c053e0867f,0.0,task346
2664,14892,,13710,1182,15.391420565007392,f7ad5e72db458e26eadd854f4a334b40a15c5374cabd9a0b8b8254bceab71999,-644,cost-neutral,0,True,2020,14892,,13710,1182,15.391420565007392,307b0f4a15204d115c917eb1b45955d1ff78a335022b0e0a5fcd0748990a7739,0.0,task349
990,1229,,1200,29,17.886043890433967,91d5bee2ae4736b4512997b694aeea1262276bea276f76c91e520ed4e9a31cf8,-213,cost-neutral,0,True,777,1229,,1200,29,17.886043890433967,f6c26211e2eb26b24bd5bb98afc8f7fdd30ba725a6fb4a2c84fb09a0fd6e3e1b,0.0,task351
2092,460,,0,460,18.86877351051686,7e1e11e49412d1b5c391f3bb4df9c5a93f1e826c787aac857f91ceac745a4d17,-67,cost-neutral,0,True,2025,460,,0,460,18.86877351051686,7ccae1dd239462641473dcf5f0ec4f92d412f733d19466d9564d8633cffe1f19,0.0,task352
1438,244,,182,62,19.5028317747068,aca31888d6a834f7b63c41dc1e48addce3f44ca64537d5351f9ba073bc41b18b,-137,cost-neutral,0,True,1301,244,,182,62,19.5028317747068,73d840d63fc3094315ab7e8f1796bc23fd29c84a6383abc780c150b86046189f,0.0,task353
926,291,,258,33,19.326676732828506,aa2e6a783ee448c5920f430044b4d60e7f1b24865562c676d93c8c3237168058,-366,cost-neutral,0,True,560,291,,258,33,19.326676732828506,8e00d2758225c6d331e85f217f290879a563aa249f3eaa4e9b4a979b610b0dd2,0.0,task357
1634,340,,0,340,19.17105438238979,8ef438c032e15f0701ca184a2995915bbd4d03bad58d1568bc136043ee4dd6e8,-66,cost-neutral,0,True,1568,340,,0,340,19.17105438238979,417794e858e61ce3648c7f364d6562850b19cd00b7716f4d634c03fa69c1a5ad,0.0,task360
1825,521,,408,113,18.744249958246634,b8dee60f7de2d1db2e86ca11973e26c3d298c74384cc798cba5bff359d29c3a8,-758,cost-neutral,0,True,1067,521,,408,113,18.744249958246634,2b59df4d5c2f8db5748f41d377c59c20a9782749ada5473b82d76a36cf6fed46,0.0,task362
1395,467,,376,91,18.853670742331104,62e99f09826f2b72f91711dcce6d933dd39081ce76ecee738a6ddb61758b71b0,-334,cost-neutral,0,True,1061,467,,376,91,18.853670742331104,06d2eb53007ac254345adaa02447eba1b90bc005106499eb0a5dbc3dec95cab3,0.0,task371
3057,710,,0,710,18.43473502996464,e80771f0f7b8440f457c8ac7423250344ab4f757b18ce148c1bd5644377fc21a,-23,cost-neutral,0,True,3034,710,,0,710,18.43473502996464,1620f4ae9c90ccad88aeaf3be9ffa0e81c6eda8414bf3a52640ebefab52b2a88,0.0,task372
1256,327,,119,208,19.210039829102747,1b34802c6ab4d672b625bc4774b1fb890f7567237ce6d55ac990e6ee8a597cfb,-38,cost-neutral,0,True,1218,327,,119,208,19.210039829102747,19646665ebfbb2339b9c68a0f7d80b21bbd3398d5f075ee589faa60c267ccfc8,0.0,task375
