base_bytes,base_cost,base_error,base_memory,base_params,base_points,base_sha256,byte_delta,classification,cost_delta,different,donor_bytes,donor_cost,donor_error,donor_memory,donor_params,donor_points,donor_sha256,point_delta,task
1019,3249,,3200,49,16.9138974643309,100d536805bbd282ce6556cb89c1e332fc442ff80ad76a9973cd9a9124b698be,410,cost-neutral,0,True,1429,3249,,3200,49,16.9138974643309,c2cb1e9754ccc0cb589487f41cedfc1bf16babdced82f5e7763d118a056791b4,0.0,task177
170,0,,0,0,25.0,bde695a21a93b9e2084a9b7e8a8bee5f2cdc694baa71a12d1c34ae921a89cb87,8,cost-neutral,0,True,178,0,,0,0,25.0,cc0ecf9c8ad29b24eff1e0243162813ab3c74f5736044707c4e9526a0235b5a0,0.0,task179
1110,210,,0,210,19.65289246928253,40910c472a459cc9c5bb649650df59db214116c5b2f43029040bd721b00c8ac3,23,cost-neutral,0,True,1133,210,,0,210,19.65289246928253,b59d4197311b945b5cc2ed5d3435f85bb2a986626977df50993122a919b5fa5a,0.0,task180
2291,368,,201,167,19.09191706183107,eaebe82c3c33be788434a1f3c0fac14f5410d1ca8255ba6e9c33d779e7902f8b,-28,cost-neutral,0,True,2263,368,,201,167,19.09191706183107,f0c9047c5b0e7c095166996005d16cc7b81d9a5e511d8e00dda5415682c11c3b,0.0,task181
2135,6095,,6024,71,16.28477595808463,d52fe5f210be17ee30353ed473d10acfc60bcff05936bbb1f6dfc9d3aa604217,1163,cost-neutral,0,True,3298,6095,,6024,71,16.28477595808463,a60c48fd9da4ab500f01c55815ab8af84da1c65870d9da3d7dd8f5ed1a60ea1b,0.0,task182
1931,2039,,1920,119,17.379785229425543,3360dec3ae934908e4541d9649feaaa26123161342a4243b0942c952199a96ef,389,cost-neutral,0,True,2320,2039,,1920,119,17.379785229425543,53d3e0495b956d52ca5fc1c07414c5dfec88f39e4c3cacd0b1898cd05e085636,0.0,task184
602,103,,80,23,20.365271011770364,3d138ea3d8b3c6443573278009cc3169d10ea4160442e664e3d538ea908cc034,38,cost-neutral,0,True,640,103,,80,23,20.365271011770364,45bf63746004f88496cc1bc9fd1dcca001ee41aeefd93bb6693f5b41e4f28995,0.0,task186
12620,15790,,15285,505,15.332867892750313,71f5e0811c117de003029310efe474b0c5152e1b43a750736c3fe235e224b4a3,-12,cost-neutral,0,True,12608,15790,,15285,505,15.332867892750313,d3b1f2bbd1b1b0858f003846f0ed9b7cb947756825a689b1aeac5e0a7ea1d83c,0.0,task187
1838,892,,837,55,18.206533867419992,5a96d81af1af732af558ede01610b456f11c12b360f9108a95696d2814d15c24,716,cost-neutral,0,True,2554,892,,837,55,18.206533867419992,a86a3d6b76dfb214015071f9d87b3fd46cf6044921a41737f7fa74e8db824cda,0.0,task189
2062,2427,,2180,247,17.2055887942734,b1f642c504136721a1857699b39ec013ef63556cf91f97f3ac9bdc926b7efc05,639,cost-neutral,0,True,2701,2427,,2180,247,17.2055887942734,0e25193d296c7b8935ee86cb0bb09e25df39210136657d8e6ca2350d0959b5b6,0.0,task190
6738,11082,,11009,73,15.686922550572705,c288ca90e68559397d455a0afa52210b3b21685ac3d792339dcf85725d823380,1821,cost-neutral,0,True,8559,11082,,11009,73,15.686922550572705,5f819831b48ee69ff1ab0da8597266f8e59a6ca258afb1fb9064fd7c29f14a37,0.0,task191
3824,910,,0,910,18.186555400489105,aa6ac89cbc5b59e6f71dd2f4e7044320f9783b3b6da247d95e9672baf2d19256,49,cost-neutral,0,True,3873,910,,0,910,18.186555400489105,0b710d9aff57cfd74814b6b62159706bf409afd08286380612443432da079552,0.0,task193
1227,4536,,4500,36,16.580199154592414,b5cbc3bbb1b76f5bde36015b01705b96383632a2abe0b81c3f7b1953b390bc06,556,cost-neutral,0,True,1783,4536,,4500,36,16.580199154592414,d1c98179137dcb95fea73a85a7351d2dc6788f782acefeb584616ed45efb0b94,0.0,task196
2549,4481,,4405,76,16.592398485213856,433d70ca8bcc6a63b64f886d20b26b8ef44587e2865b2a18ef1858dcaa06c741,1616,cost-neutral,0,True,4165,4481,,4405,76,16.592398485213856,b931ba140abb6bf74c848bb7f633efda46592339fe25eeb435f61011cbd07b99,0.0,task202
520,355,,352,3,19.127882210524582,30fac90ee11cfd61f56c78078cc9ba228dfc6349f833c611e4361662e16884c1,266,cost-neutral,0,True,786,355,,352,3,19.127882210524582,ed6a11c7c6dabf33feb4417312a8eb44cd61d47fb9a43b9d34cf7f0c5e76665b,0.0,task203
3633,10232,,9780,452,15.76672465674132,3e40e163b7c87aa188dceb4b737315b0dccb6527f0d5a9d910247f3226df8729,1268,cost-neutral,0,True,4901,10232,,9780,452,15.76672465674132,ba6faba7f4472d0f561b07248ac3aec8afa814c59e33b93050717ea991f5bd3c,0.0,task204
479,30,,0,30,21.598802618337846,aa923630b6479cf1a1f5e7b7bfe2e4947e1c8ba8edba4f31d250b0b2f0c98dde,24,cost-neutral,0,True,503,30,,0,30,21.598802618337846,33754d26bb306ccf4ff56220bb64d198e4f5a3ce16466739d1a42b1c47d075c9,0.0,task210
1559,2249,,2068,181,17.281759048040684,14a35d55317bd16388d4b9fe5a0cc2f77ce954fa82c0efa1145b5fa4e020657f,797,cost-neutral,0,True,2356,2249,,2068,181,17.281759048040684,817d79bedacc73cad39f025d43aa33fab675fe6e1500034192d4ceaa2cbd5c1b,0.0,task212
974,525,,402,123,18.736601737408378,23ce054bc1ed253b92154433cd52e6d042f0390a09d2b2f8f83beb50d9fa36bb,393,cost-neutral,0,True,1367,525,,402,123,18.736601737408378,a4f70cb1b66b83cd37d83a7c99b452cb48b22ed71c844492e7df5db1fbbc36b1,0.0,task214
3128,649,,552,97,18.52456728329591,a4cde54ca4e186335a232eabd890b72aa610de03fb04d38671b86178156a401c,29,cost-neutral,0,True,3157,649,,552,97,18.52456728329591,d59f3caafdf73e6618d329d3a16346ac8298696373bb7b2c75d171ce963a83ee,0.0,task218
214,5,,0,5,23.3905620875659,60fda0ff702e8a5c46707c1c7dfe15dc3098bb09bca8b068aaa7975c7571eaa8,14,cost-neutral,0,True,228,5,,0,5,23.3905620875659,9f0bb16a97af54905f05a4fbdac59bb5181b73534376b2c68ed5bbaa3f5eb437,0.0,task223
1979,1534,,1513,21,17.664366018072798,77e1c631c2b9911bc62588db803675cc349c7714f5e95fa8549b6f75dbd1447a,1772,cost-neutral,0,True,3751,1534,,1513,21,17.664366018072798,8793b9b47f4bacdbdaf70201f697f1610e4acfb32f3afcb607b596f2f9f913a0,0.0,task226
4005,962,,849,113,18.130985549334294,67f44b066a41ed23bdcc1731ffa64dfef0f83e7d96d168efa7ff6c885cc1cca4,0,cost-neutral,0,True,4005,962,,849,113,18.130985549334294,6daf2231ed8982c0d1cd0742b13737f3848a1155e99deebbfd8ce3ef270f4998,0.0,task228
3775,900,,0,900,18.197605236675688,264f6d16a7028d7a07c0ed29e2018e0786f390f4d6cb69c04aeede59566aed4a,28,cost-neutral,0,True,3803,900,,0,900,18.197605236675688,513c2f92afc641fecbd08cf3bab18b5addfb7e781e7e38b578bda17b8908804b,0.0,task230
5840,1410,,0,1410,17.748655016627787,c9080306bbd1480dd44632366298265f141732323a7ec95175626cd70d7baa74,22,cost-neutral,0,True,5862,1410,,0,1410,17.748655016627787,2c60af05ab784b692e8865c08f108d471e60d99b2d8359d59791fcb46b87bf84,0.0,task232
20139,32011,,31272,739,14.626165127286631,c2129e85f2bb891b200421f885133416bd455b2857b7f3810bac8d675e860d56,99,cost-neutral,0,True,20238,32011,,31272,739,14.626165127286631,106631dadfb240f3d35db166456235aa34e9ebb54129fc316da7ec85f16012c8,0.0,task233
587,126,,96,30,20.163718093048523,b422d6b5c34a300040bd2268aef0d31544cd33ec7c4a233438e9c0f6b598d9d1,41,cost-neutral,0,True,628,126,,96,30,20.163718093048523,3043f832790a63d1ff35c7a36ab98b8fe818f3799067368caae3767a8f3104be,0.0,task236
1462,947,,897,50,18.146700906813923,5aef7de15bffce5dcaab902e6e3673ad0e189c4aaed1884a82d715c311d144d8,319,cost-neutral,0,True,1781,947,,897,50,18.146700906813923,fa8dca5d95b521b8e086f9f98c63ffa04760ee6f8b9936ebbe33c252389e1958,0.0,task239
170,0,,0,0,25.0,bde695a21a93b9e2084a9b7e8a8bee5f2cdc694baa71a12d1c34ae921a89cb87,8,cost-neutral,0,True,178,0,,0,0,25.0,cc0ecf9c8ad29b24eff1e0243162813ab3c74f5736044707c4e9526a0235b5a0,0.0,task241
1055,431,,372,59,18.933891909896253,448bf02185eea15fbfb56c072b53f73900df8dd52d35e8c8261be4793653e368,176,cost-neutral,0,True,1231,431,,372,59,18.933891909896253,13a4c85336a8e126859b5556995274e3a3ad319323f015f6d8e02af2393decfe,0.0,task242
3861,1179,,1076,103,17.92757809946263,ca15d4783ce69a2bac0c5457bba5638f16162968b91b387f218e7d0a565d4566,76,cost-neutral,0,True,3937,1179,,1076,103,17.92757809946263,07674a665f7ff845ce7833fa9ce8e50285a15c81a9decfc491195d9d0532cf33,0.0,task244
1848,2625,,2484,141,17.127163824974275,b425df258a5b67b86879105c7cc547b5adb22b4fc1dc9f050a2ee981af341306,943,cost-neutral,0,True,2791,2625,,2484,141,17.127163824974275,285613c038d86ab3f87e50df2531e170ebc9ab8575ce9b452696c8dfdc042c96,0.0,task245
1644,461,,400,61,18.86660195700335,99c26a7cc34edb68d705cadad9778a4ede291a63ce16b2bf82cfcf0a054d033e,265,cost-neutral,0,True,1909,461,,400,61,18.86660195700335,1ede73d967945d9fb7b4af8d6703698d235d189f7804bc4ef72399e22feb8e51,0.0,task247
723,151,,122,29,19.982720163185075,6a001ce01217f4e505777fb369eb36ec242ffdc413030285fdb28dc76479d892,82,cost-neutral,0,True,805,151,,122,29,19.982720163185075,75a724fa8136a6eebccca82d6ee5fec357be49c1b77223064363d45e00be34e2,0.0,task248
702,261,,168,93,19.435479592677307,402c1c8b60d27dcad03bb2270b92fc42f4f8677588bd32ef179c9306aa5ef0f6,206,cost-neutral,0,True,908,261,,168,93,19.435479592677307,066d81a6ffd9d08e76d6ad1154d8dd8948ffaff2922f6a3c08c65c9c13ececf4,0.0,task249
972,200,,0,200,19.701682633451963,74bd37366fbe6aad7394a8e6bc56db34b57c5acf8855a6563520b6c6ac7bf8a6,31,cost-neutral,0,True,1003,200,,0,200,19.701682633451963,a263e4f9682d9a013d72e1a5cf5b4c1eef2b057244d474b0ae9b0653b1313a98,0.0,task261
596,106,,90,16,20.336560905887932,ecd97595634bd47fa23b516f430a9effce39d3ff850f3602b160d77f7ed37ee0,141,cost-neutral,0,True,737,106,,90,16,20.336560905887932,7e9b3c2f9a0d8343908c36b0684861eb4986668ec3af99a51cda897aee426336,0.0,task262
4176,670,,554,116,18.49272228761499,d6ab17ba68580d5d6013ace673e487b630880281ff5fd0fe0117150763c5e0ac,900,cost-neutral,0,True,5076,670,,554,116,18.49272228761499,40e12ee02bb560602d0efbe9d78fea21ac5f6ecea383a54d7ecb1b82f813bfdd,0.0,task263
8422,2329,,940,1389,17.24680573011566,18f2b72ad00aadc4f909aaf0bfe9e5b9fcf568b8bd295f8c36e529b5b2f4a237,1405,cost-neutral,0,True,9827,2329,,940,1389,17.24680573011566,6fd3a102eef335e9fbc9e6da652091db0607f242669b4c54276680bafad2806c,0.0,task264
1246,4357,,4325,32,16.620460973882558,179c49a9c822e096f82734c60369b9d8143b5b0e095f977263f65abf77d79aa6,81,cost-neutral,0,True,1327,4357,,4325,32,16.620460973882558,73e4aca30354afd0cadee9c9e1c9ed6f60fc080cc5e47680f01caafade2b9041,0.0,task265
3931,2858,,1826,1032,17.042122641510186,3f11dfbd0c055943f860c2010ebf0bed3622553a5e20d19d153256bc772be274,1443,cost-neutral,0,True,5374,2858,,1826,1032,17.042122641510186,e4024d5f0a6691ada5c56642b12010c6aff9d59eafa8cf7be74a6b7a697c16f5,0.0,task270
1183,175,,138,37,19.835214026076486,46766215d780f29693964204ee3c59ca1dccb727b195afc1186a5621513ff43d,886,cost-neutral,0,True,2069,175,,138,37,19.835214026076486,ea3587544f34b93bd24d1855d38e9186fd969680269b7263fd70b24ef22a698c,0.0,task274
217,10,,0,10,22.697414907005953,2a3e881ae92099c36f1955bdf96ca1e9f77a4ef3d1d3eb58c63eccc80a655c7e,24,cost-neutral,0,True,241,10,,0,10,22.697414907005953,90ceb5dae9a235b3a9413a33fb5a878f1ee8191ed3c7a935ce9ac808abb0997b,0.0,task276
1721,3540,,3501,39,16.82811799387218,fbfca4d3aa2fd587f98dd5c1c0251d7c41d84af1335ab6955424d6c25e05c383,1216,cost-neutral,0,True,2937,3540,,3501,39,16.82811799387218,57be7713c6c98fd65eff85ad2e06670b65ba4eb95e21916e87df67a6adecd469,0.0,task277
2111,5546,,5508,38,16.37916777382428,76714fa86563f1416f780f38804d26f1cc2485a23b266dbc1e10af57c360e22c,700,cost-neutral,0,True,2811,5546,,5508,38,16.37916777382428,af2327e7d14fad8a6276d34971eddf1372c39f481aededab03c9d0c1e83a8150,0.0,task279
3224,1329,,1188,141,17.807817941286753,9cf1318d269365dde5db64c3d4697154d1529df9f2f84913792d0bd084cec71f,2501,cost-neutral,0,True,5725,1329,,1188,141,17.807817941286753,e7f8b801853e9fca643d2e8a28b3a5c0d9e2e0c49080769af70eaa813d4e9f3a,0.0,task281
698,446,,407,39,18.899681047979936,71f0dde46f0325c9b51eb1e9f10077f0a9f6ea3bc91e18f4c02fe74ffbfb7942,231,cost-neutral,0,True,929,446,,407,39,18.899681047979936,c52c56c747a2b72f0bab6b4c58fd75a4319cf4ba9dc0a146a64fb8139399a616,0.0,task282
856,642,,500,142,18.53541169631004,363c5fe0400628c3bebe342041d5eabef04da2d5d6db9082a9341650f99c483d,107,cost-neutral,0,True,963,642,,500,142,18.53541169631004,c2ec16a67c790f4f330aa9c4d6c102424eaa774e19faa8d198ea8f44ea382b3d,0.0,task283
3834,3089,,2912,177,16.96439730708142,ea3df25a706b8a67c43b8c42388dd3d6a19fc331b774e2bfa6c2fe3d96543a7e,2936,cost-neutral,0,True,6770,3089,,2912,177,16.96439730708142,3b83d91b679ec1334c034b9ca6985aa705b6ad5b2612e5189c6a4afa7c3bce35,0.0,task284
111759,26909,,26064,845,14.799783917876258,ceafce58bfa44bf34800a994ae174a2364ea977310fb967ad145ed534489475a,85541,cost-neutral,0,True,197300,26909,,26064,845,14.799783917876258,0c928a764c039b669606ac8486be0b7fa75b32fa8c4c7d05b3e3e4bf6018ce2e,0.0,task286
499,80,,0,80,20.61797336532612,f5dbb65451bb16d37f5e44041120e559dd95ac030ffb9d13dc5ac7c8850119d5,58,cost-neutral,0,True,557,80,,0,80,20.61797336532612,70e74bef7e22c24e60dc2777c04a99950d6fb2d6aaca920c855fdf7eba5d7603,0.0,task292
2424,1389,,1350,39,17.763660657245655,b8b0f29df0055e36fd76a4ec5b66ab511297a84fa86c42db555676ebe312e04a,189,cost-neutral,0,True,2613,1389,,1350,39,17.763660657245655,c68a41a635a4de283902ac5520ff05017227adc4e5b806d5169ac09807917c6c,0.0,task297
473,50,,0,50,21.087976994571854,63937e8cccb8a0981bf1e4606b6807083bfab548f949e29a4243abf836467c24,0,cost-neutral,0,True,473,50,,0,50,21.087976994571854,4eb252e82261d80ba2f0d99188d79dd742ac91f0105a51a9346709534b008bfb,0.0,task299
2061,1141,,1077,64,17.960339650137925,5cbf98f6d33c2a080e6c00f6ff806e2907757abfe5282aa106ad0d34e95bff18,110,cost-neutral,0,True,2171,1141,,1077,64,17.960339650137925,ffae05381873b785c037b8f7103877ef64072d14fd51bd1a102bf790ef80a04a,0.0,task301
3251,636,,296,340,18.544801436659878,52407df10596663f64b88d9a4a4aea2a4bfbf0078de38816663ed344165e3bbf,3,cost-neutral,0,True,3254,636,,296,340,18.544801436659878,2632cd70b9239045db4506acfd0a7acb8d998ba9aee57905b12af99f0a745677,0.0,task305
1498,300,,0,300,19.2962175253438,874cc107c1dd7d3ac12c2007c036a6138427308708a87ba639a8697740e8ef8b,145,cost-neutral,0,True,1643,300,,0,300,19.2962175253438,aeb5398b9d1d95c724bf0ab5e92d6e67014e91403b197296f7808e2628823e8d,0.0,task306
206,5,,0,5,23.3905620875659,56955386dbd6988f9e27af533d96825185683e229ceaf0280793dea8c5d5b155,22,cost-neutral,0,True,228,5,,0,5,23.3905620875659,6bbd6c3fe5c50781ab5580b065118b2d288054d241a6211c2f7a00074babf6d0,0.0,task307
217,10,,0,10,22.697414907005953,c47b834e65872a11ec0cda3c8246948b8365f81f916610b49ed07267815733d9,24,cost-neutral,0,True,241,10,,0,10,22.697414907005953,623ad60b2f8295da75878fdd7e721bf573ab097417d084d68fb24df0a914f353,0.0,task309
479,30,,0,30,21.598802618337846,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,24,cost-neutral,0,True,503,30,,0,30,21.598802618337846,701b4adac413f1b4579c013605b0b82ec3557e81a534afea057eb5385e44c6ed,0.0,task311
271,20,,0,20,22.00426772644601,e34e78a1f9514b4d1cbcbc936a665ca33aa4d02902b47fb0208e24a9f9d4d035,40,cost-neutral,0,True,311,20,,0,20,22.00426772644601,1a7b97ffa22b283eed33dcc3f0da9831bddb039d336eb79d86e221990e892b6f,0.0,task312
1101,188,,0,188,19.76355803717005,f98be2a31581fdf5ff564bc37132a61f16743be0decdd7363906f42904d1e16e,53,cost-neutral,0,True,1154,188,,0,188,19.76355803717005,6e25f30a0f5d21324b92a88c4c6a84046e96acf3b9b1cb0705f7494fdd2c4907,0.0,task313
625,100,,0,100,20.394829814011906,91294db3a76db1cf55efd0eeb6e6c475503684a7d282ec1b5611be5a48729242,22,cost-neutral,0,True,647,100,,0,100,20.394829814011906,89cb3b3cbfd822e0d62032559f373577f60c4398966913feea5f96cfd0d17cf8,0.0,task314
1160,426,,388,38,18.94556065373063,87169a9c1976a26df16f68a281f53df41e14cbd27a145dd57b94f56f84aba43c,106,cost-neutral,0,True,1266,426,,388,38,18.94556065373063,edbccf4f9ac19af8cabf90dd4a08a66fa1149487c67e490411d3329e63d1e930,0.0,task316
697,146,,128,18,20.016393378291664,6991c5597b423cf499a1146d43afa75e88d396b2c8d1d6efd3539e81e149235b,20,cost-neutral,0,True,717,146,,128,18,20.016393378291664,bd093b0b66c9240c24f7406b883590a3b257bfd8edc7c4f00e3202992fd46b1f,0.0,task317
605,100,,0,100,20.394829814011906,0bfa37796a89ad38a7655d8e98dbb256aba81674632133fbae9b8b9a137c49fe,8,cost-neutral,0,True,613,100,,0,100,20.394829814011906,77edf3c08a4ea1d4c84ea437c0c2d042a21255a12ff1cc0ad57d9b4a23763d2d,0.0,task318
2977,770,,448,322,18.35360948515227,793240b0b28b488a072581924ed92941f63c177edf092ed931a5f525b0eb0a74,-2,cost-neutral,0,True,2975,770,,448,322,18.35360948515227,c199eb4fb0d8bea92df18911dd9880b695a45a65f1041b6aaf07f78f2d811e57,0.0,task320
1813,1630,,913,717,17.60366470619919,d17729d2f2ac1c032e9b94cdd875843efe5f5bf8ab90edefd77387210a5cb14d,474,cost-neutral,0,True,2287,1630,,913,717,17.60366470619919,3de08c7ab2015775efd899933da250035060c237b957b8aab28e4cc8d73f358d,0.0,task323
5208,1483,,517,966,17.698177657862068,29ed2ee7660cc14f9dff2f4271c852a87091e6b7fb18e706aba4ce5206d8fec3,1058,cost-neutral,0,True,6266,1483,,517,966,17.698177657862068,ac9bf71ab34fb240e8e6438bbd3fcbc33371e693fbe639055484e30ee57e5a01,0.0,task325
1002,638,,486,152,18.54166171665521,38efd2d259b718d9bdeca181040253c523f7f5fb2d6acf4ddd8ad2e185c2b68e,174,cost-neutral,0,True,1176,638,,486,152,18.54166171665521,44eab6fe50e6666e35b0d88332957b9a9d427d5bb24b62f000664d088b062c87,0.0,task327
1556,2825,,2600,225,17.05373635641946,52b1dbfed9812c7d61802191ad36e5134ccdd4b0f5294056bbedc1d90e1fe677,529,cost-neutral,0,True,2085,2825,,2600,225,17.05373635641946,473477ded9fd330174022a4ad08c8afa339efb240e70a4af15e22f0f8a053a61,0.0,task330
1682,2401,,2340,61,17.216359403778746,82f44847be0cc7a25b720d83a0b860272aa4c99a2a2632f01002843fb47b2e16,773,cost-neutral,0,True,2455,2401,,2340,61,17.216359403778746,79a337cf7cd479e9b8dddc397e97ca27a437f5c65f6b26e370d557e8170671bf,0.0,task333
5565,1820,,764,1056,17.493408219929158,8cffed4ad33ff1d68d4750b91ab147cbbf6d0ed96755ffa405c9c255ef1372c9,159,cost-neutral,0,True,5724,1820,,764,1056,17.493408219929158,4cb1f5a46abc8947aa6236966b1ce598c1167ca098fa2a197d2dc1b464ce16dc,0.0,task336
159,10,,0,10,22.697414907005953,c276f5799bf0f2f77bbc0c31f5ed97472afbff9a946326286e229929029e2484,16,cost-neutral,0,True,175,10,,0,10,22.697414907005953,c2e453da70edf6710797a6489cb0d9f23b1fbc151c108e8a061e197955e16aac,0.0,task337
699,140,,40,100,20.058357577390694,829550bb68159f8fe1ce13645b1bdd74c87d8d8f54fd3b3b9755ba1f7bf7ae92,78,cost-neutral,0,True,777,140,,40,100,20.058357577390694,edf977253344d919cbd25247143da911213458a115f5e31096bd9535d675c2c3,0.0,task339
3524,3404,,3284,120,16.867293510306737,231f9a7cb736280f93cdf44a81ae56a80a56cf8329df32fa00b403f26522e4e4,2057,cost-neutral,0,True,5581,3404,,3284,120,16.867293510306737,530030dd3112d3a667007beec5bdf7a80a7d4aee4aefaec45aa75e570e03ff33,0.0,task340
3522,1427,,1394,33,17.736670382523165,f831542d7c6e6abdf452ed4b69e4daa240484dc92a75c6a96d153a1e006a370b,1013,cost-neutral,0,True,4535,1427,,1394,33,17.736670382523165,fc9f780920588814fbfe1b0f9dc8c1d81f4b7b2f92fea20fc832c748838d447b,0.0,task341
2472,1495,,1431,64,17.690118514175214,e890ad707fae08730ed1411af9e3da53e716328922ce416631d253632731dd96,624,cost-neutral,0,True,3096,1495,,1431,64,17.690118514175214,2b23f2f40dd9fbcd24aea92bfdd58730980dd69f1dab4332797d7033974442ef,0.0,task345
2664,14892,,13710,1182,15.391420565007392,f7ad5e72db458e26eadd854f4a334b40a15c5374cabd9a0b8b8254bceab71999,134,cost-neutral,0,True,2798,14892,,13710,1182,15.391420565007392,814d7aff28af526af003c71dd8c2cccc80e8e2b8b0b5ffa502d12e1f880cec87,0.0,task349
696,9036,,9012,24,15.891028122412106,4fc1f47414a1dbf9bd9b89c6becc37189e1913658e09133b2f485d6dcf2ab2b9,509,cost-neutral,0,True,1205,9036,,9012,24,15.891028122412106,3a821a7d1abbc4a659147b8a0d8f6116bbf53f8de869d69f9f13abf4b823c002,0.0,task350
2092,460,,0,460,18.86877351051686,7e1e11e49412d1b5c391f3bb4df9c5a93f1e826c787aac857f91ceac745a4d17,13,cost-neutral,0,True,2105,460,,0,460,18.86877351051686,1792c11b6badf6ce36ce1a998ef786946cc15706bd8a9be4eff5e9d4e1cb0396,0.0,task352
1438,244,,182,62,19.5028317747068,aca31888d6a834f7b63c41dc1e48addce3f44ca64537d5351f9ba073bc41b18b,775,cost-neutral,0,True,2213,244,,182,62,19.5028317747068,2023d83b99fa0a8d14ffa5b5ca0897d9fcaf31f106ae2764dac3576ce6af4a58,0.0,task353
926,291,,258,33,19.326676732828506,aa2e6a783ee448c5920f430044b4d60e7f1b24865562c676d93c8c3237168058,214,cost-neutral,0,True,1140,291,,258,33,19.326676732828506,a418c887c5cea3b987d01987222956a9dbd0720e05c6d80a7366274858094282,0.0,task357
1617,4284,,4269,15,16.63735756843236,90845abfbbfb565e107a13896f223d53a39a45e948b5596ace983b8cc7033c5c,655,cost-neutral,0,True,2272,4284,,4269,15,16.63735756843236,31d4ffe6f5cd2c5c21b14503b9518423bd8e7d82037ab38eca0bd2f0e58669c4,0.0,task359
1634,340,,0,340,19.17105438238979,8ef438c032e15f0701ca184a2995915bbd4d03bad58d1568bc136043ee4dd6e8,12,cost-neutral,0,True,1646,340,,0,340,19.17105438238979,998910e0c856b0afa9bec1678dd2595c273e05dd2c332b1b950356c8423a0fcd,0.0,task360
1825,521,,408,113,18.744249958246634,b8dee60f7de2d1db2e86ca11973e26c3d298c74384cc798cba5bff359d29c3a8,-34,cost-neutral,0,True,1791,521,,408,113,18.744249958246634,b68b7bb356230d82a9a89b0938e4cc2469e325548066fc85650603024e2647a0,0.0,task362
1395,467,,376,91,18.853670742331104,62e99f09826f2b72f91711dcce6d933dd39081ce76ecee738a6ddb61758b71b0,90,cost-neutral,0,True,1485,467,,376,91,18.853670742331104,3db0620b539fe3db3c1275e6a865f79947be2fa9ae464f1710fb947aef043bc6,0.0,task371
3057,710,,0,710,18.43473502996464,e80771f0f7b8440f457c8ac7423250344ab4f757b18ce148c1bd5644377fc21a,40,cost-neutral,0,True,3097,710,,0,710,18.43473502996464,7bf6d38410f06450cc6bacddfd83c6e3f024e2014d35a1a5500c08cc1cdae796,0.0,task372
1256,327,,119,208,19.210039829102747,1b34802c6ab4d672b625bc4774b1fb890f7567237ce6d55ac990e6ee8a597cfb,270,cost-neutral,0,True,1526,327,,119,208,19.210039829102747,2aa3960922bc27a1ee17754b37ffe39fc7f05ac8efbda356470c8b1687c3a0c6,0.0,task375
777,186,,144,42,19.774253326286797,14506879a045351038068a19c160ca2ebfc57213fa8ad2412935be9b47244eca,47,cost-neutral,0,True,824,186,,144,42,19.774253326286797,52eac474089d17fabcd72ab662c45d5d09f24a47281711d69ef4dee58961a750,0.0,task376
616,99,,0,99,20.40488014986541,d7e7210306b713a5974c74d3f8ab4da6d918fb601bf1314d3d8847f23aa6b364,23,cost-neutral,0,True,639,99,,0,99,20.40488014986541,93549e17c1a634fde85817495b32cab70ac70d9dc8db29eaf6654d1adbd89e37,0.0,task380
175,30,,0,30,21.598802618337846,629a5673b6a8e745a4c5b1b5afcf3c5e7214f2fd7c54d7f5da27eb3e788ea5d1,24,cost-neutral,0,True,199,30,,0,30,21.598802618337846,61a1e35a0b310d2e3a1eafd2ae08eaf3957ce0786767fe4706f78d7aefad05c7,0.0,task385
8616,2699,,2595,104,17.099363386981995,4ab87ac79ff3cd60d0ee922389eb5934d9be7ddbc0c7223368585ee08d59005d,1693,cost-neutral,0,True,10309,2699,,2595,104,17.099363386981995,bfe8606d2a61a3728b884ee0b984b5d12b3cf2af5168ecb61674e333a17ae64f,0.0,task390
819,165,,144,21,19.89405452609942,591fe66edc5027b4b5451d5af6d72e82fbd3ac2b9fc3a9143f04b2d9cea38b88,191,cost-neutral,0,True,1010,165,,144,21,19.89405452609942,a578c65123548e000cf9b6f2fb8d650efbf0f6ea8fdfd65076475de867a7825b,0.0,task395
4654,2752,,2562,190,17.079916800946766,e088bd74c4f0d012db17aff1d9ba4d3c6db3fdcd62cff28c588f82da80e8d72d,2367,cost-neutral,0,True,7021,2752,,2562,190,17.079916800946766,c30d8d129879f524aa1a827762a9b821fb5e4cc0507e76bb0e7a38463223aaa6,0.0,task397
1823,4515,,4320,195,16.584839534148912,df504e26fefe294fdd9f7bbaec7a43761037cc58bb0b26ea6eb5cabf0671ed9b,942,cost-negative,1,True,2765,4516,,4320,196,16.584618074730447,a39c497abaaef3cf9d054b38a9d3754abe8eab744efc0f0d8726aa52d49a228b,-0.00022145941846574146,task251
4720,3045,,2876,169,16.978743819856003,bdf3053c36f2ccdb81cf57ebb659dbbb89a21a0496034c27d646673767448701,1455,cost-negative,1,True,6175,3046,,2876,170,16.978415466544895,42c9e504cef645572eb50fd254aa21ffd4d0ccc6162d03440ac1780768dbc1ce,-0.0003283533111080317,task201
