base_bytes,base_cost,base_error,base_memory,base_params,base_points,base_sha256,byte_delta,classification,cost_delta,different,donor_bytes,donor_cost,donor_error,donor_memory,donor_params,donor_points,donor_sha256,point_delta,task
14822,3208,,3060,148,16.926597031013593,2fa9663f905581fb769ec0a5e6eaa9c0e235bfaf8b00ee5c582ddc35889e42a7,2,cost-negative,4,True,14824,3212,,3060,152,16.925350924933348,376a09bb1bcde35b790393a24bbf964ba40658652791337dface0425126fc436,-0.001246106080245113,task044
3129,6296,,6173,123,16.25233020990276,c8eb6c14f09369a1f122333844c27925425733669f82c26c16aca05b3d481db5,-94,cost-negative,8,True,3035,6304,,6181,123,16.251060368462284,282e6d5a0ae937f75a2860196373ffdd996a77c18e1f59ade751f466de4b1fdf,-0.0012698414404752612,task328
6646,6585,,6027,558,16.207450385822618,361449aa44c2f1eb417e2083e534e010de4d0060b321e5316720f2d382003a25,45,cost-negative,13,True,6691,6598,,6043,555,16.205478148211473,b4dbd494c29ebb047e7f3247dc904f772eda5aa3531054fbd0f21d05e4ef4c0e,-0.001972237611145289,task370
3325,1353,,489,864,17.78992037182921,bd94ea3e28b4bff1fd03a5640a0086ebfd95207fc28e6f7e28ddd3d215321527,-46,cost-negative,3,True,3279,1356,,493,863,17.78770553149966,085256d2a74cfdb63c3f4243e8394ce59ee73aa5d57dbe381c2319e037a270f7,-0.002214840329550327,task275
3191,2745,,2694,51,17.082463646056368,cce9cda97927fd20bddd476af32a27565f87d227137689de9c696d8f32ee5f17,-226,cost-negative,8,True,2965,2753,,2702,51,17.079553494857393,99f1ee6645ba95d504fd3bb7b55252f8b536a2b231aa398afc4024020354cb63,-0.002910151198975086,task091
4064,4165,,4032,133,16.665528445399055,0a8252a816473d2aef2f542b4d2c6278326a474462414dc50970959db6be43a3,-5,cost-negative,16,True,4059,4181,,4048,133,16.661694268643437,4687d21a0bfb46869a18fca5deac61f7d9b237c3b9b19a3d50145ffd53a98de7,-0.003834176755617591,task208
2452,1775,,1640,135,17.518444298090483,c6dce1f9ebadbc0a0e9c75146f1e2546baf0b3ece605ff4e6c64d2d85537d7a6,46,cost-negative,8,True,2498,1783,,1648,135,17.51394738213686,a7c394dda9677b3f96368649b1aa9fef61188a297617ad85cd040714f4fadcd0,-0.00449691595362367,task206
6827,21135,,20118,1017,15.04131428699911,1a494711bd97b819e08570a0e180efb81d9a64fb76b8a3985892d15d57863086,114,cost-negative,139,True,6941,21274,,20258,1016,15.03475905118839,387342495b3dee33a80b27ff571cba8babb42398b79b1fb25a4bd83e2b55c536,-0.006555235810720816,task133
6814,5657,,5530,127,16.359351004656844,7d3a5888116cf7a335ffb3f985bab8500f85af6c18e6f22ddf564ba67fe1a09a,-77,cost-negative,38,True,6737,5695,,5568,127,16.352656124118717,ec62415cb08530ff70e410cfd34a811953bb10617017cd31c0648cd493fe02aa,-0.006694880538127279,task382
14638,10571,,10374,197,15.734130318231337,9d1ed34425c59402ca7471055cc03ff969bc05244a1e4996d90bcd1b29f5ed02,103,cost-negative,72,True,14741,10643,,10450,193,15.727342321958956,69b537650e3460423c2db6d7e60a8e260bda984ca8fa4a2b17b09399ad235f85,-0.006787996272381136,task066
9456,8649,,8567,82,15.934801013693487,27908bbbdd84aeadbee8b0e5905e320357e50b76b00ff00ff0d2d6ccb11cfe7b,153,cost-negative,66,True,9609,8715,,8633,82,15.92719904204588,b90add754f9a616658023f986e451508b8e06b4b471ac78d9edb79c720f19f71,-0.007601971647607897,task219
4223,8555,,6969,1586,15.945728813673707,cd303d7c495546f2313cb3b65f44020975cdbe5683ad1c0a4ad9dd7d022d639a,172,cost-negative,84,True,4395,8639,,7049,1590,15.935957885641116,dc14391eb54f5b50a215651de3093aab9ac08a316d96b118e782c9f46ded93cf,-0.009770928032590831,task324
5826,2835,,2718,117,17.05020278383815,d523b6de5b74f21aa38111440ba3b3d92843f8d5eea002227793ebc3c4df9bc8,681,cost-negative,31,True,6507,2866,,2762,104,17.039327391611884,302d69cd545e634d006a78d3959611154b7f0f082ef7b60527e45244cd8e79ed,-0.010875392226264324,task105
6266,9158,,8725,433,15.87761690678296,d43794504c2bb07283ef3892b603285997495453318e51224710ad821c1a2251,-6,cost-negative,104,True,6260,9262,,8829,433,15.866324712959303,9c4dc500d7371923add3c6578aba7b0e201d79d804a97e4932bba5607f834029,-0.01129219382365676,task080
10377,5745,,5586,159,16.343914809717145,d06e2667c7c1b9daf1ebb0560ecbfbc261ffda718fa3ab489de46b59821a15d3,87,cost-negative,88,True,10464,5833,,5674,159,16.328713273246365,5df0de2e9e52ba143be115613efaa645621ffc6664611985e40f136c0a5fba41,-0.015201536470780042,task319
13231,4520,,3746,774,16.583732727173725,238a970a0ec3c6f4530dc4f8e17a3ea43125b8b8194fa9cf9309b6f0b2e3298d,116,cost-negative,71,True,13347,4591,,3826,765,16.568146855750776,1bc3b072372cd5f66f6e5c0a9701e2e34a034d9d2750d7c6306e1a0b1d02c7a4,-0.015585871422949538,task280
5446,4099,,4054,45,16.68150167949566,ca26a3c2953a8e58f3591e9334a0765e645863a7e682ee3d3afb8cd7a9273f7c,-1017,cost-negative,68,True,4429,4167,,4114,53,16.665048368577544,135997a6b03d825c1a2be1b8428fc3fb8e0ecb8d2c7cf54398ffe731ed7e8a05,-0.016453310918116415,task205
23797,24717,,24466,251,14.8847534550163,3cc9eeb900734780c94fb4c36cf36edb3f27e6e2c15cd6a0e68e60b61adc16b6,-1009,cost-negative,427,True,22788,25144,,24954,190,14.867625421522597,63e183aaeff6b5c4daa69c1ce34dd8cb2070bbb2cfb61a7b66ba9b97a05d5b56,-0.0171280334937034,task054
4450,1517,,1233,284,17.67551002065147,9e7a244a425f2a0af80c98f46b42fb23ab6c01fa8338a3b3207105dae836ab3c,207,cost-negative,47,True,4657,1564,,1269,295,17.644998078894744,9761f3d3a42f475b616c4921cedab11bd14093798bd4b92c10f3efe5d3db39ca,-0.03051194175672478,task260
602,100,,0,100,20.394829814011906,462fd3f5d0b79a6ad38365ef1feb3b31535ed5412d0ffa61aa5ff2e835be28f0,21,cost-negative,4,True,623,104,,0,104,20.35560910085863,24b5c705a650f19dd38c7477a70dc19699523501662ffde1afb3973cb504ff4a,-0.03922071315327713,task144
5515,4387,,3372,1015,16.613599098833788,ad222c862dd167b9e6b6f63e8c945011a5120ea09b94c311229ddd6368f96c92,-19,cost-negative,180,True,5496,4567,,3552,1015,16.573388186815002,506bb3ecaa35a3f5b0254b27bc4e7168e71f2466630178a85df25cba56dbfb67,-0.040210912018785905,task377
4789,9817,,9684,133,15.808129144307479,eae08c0b7635357f2f535ecd2507599d8175f05c9b8dbb16daf6fd2a7de92c7a,-92,cost-negative,419,True,4697,10236,,10132,104,15.76633380272032,e33d292eb19701d703ed0f0c10b8ff18c38f83fac7aa31c157fc756bd17c7970,-0.04179534158715903,task025
1235,598,,550,48,18.606409246049367,042d4e0dd24cca8031aea65dfed802be18dff7d8c377ba5ccb6d3d67be507f39,434,cost-negative,35,True,1669,633,,576,57,18.549529577855825,1213c71ca69ed11f33c4ef5db5d45b8ff0a23db60d5fc13cd277b504a0703757,-0.05687966819354173,task065
1415,499,,456,43,18.787393904248482,2cf3d0bb1f0a8425fe2448c6645c1f7c59b743a98eed8e84982e82bf2cf7195b,-45,cost-negative,30,True,1370,529,,486,43,18.7290115681417,759afb09a23c1ad8b682b3d7fdd12aee7ace697ea2896f8cc3f5b507290dc2b9,-0.05838233610678145,task355
794,150,,0,150,19.989364705903746,66f01abc7c629250bbfcdec2238603f4e6fa651d9cc9bfd06b9930e692b326ba,47,cost-negative,10,True,841,160,,0,160,19.924826184766175,99b599c06b5383b6a3980625451879d190052ada9c03c5bcff44f91446a2e420,-0.06453852113757108,task258
5977,744,,628,116,18.38795896516691,dd2ef9cae56c044357291b5667785a1b0c61699d0b9a0ff16aba860810b0e341,346,cost-negative,59,True,6323,803,,688,115,18.31164528605324,8d31c5e65b01f08bf554609eb24094db60ee2ffe180d839a01c5c2aaab56033a,-0.07631367911367093,task048
4587,10350,,10186,164,15.755258201306486,c38e7c4f717e557f09d49632ca1d68aac074be9c835b82c0b608a0f314fd4889,-1963,cost-negative,827,True,2624,11177,,11073,104,15.678386625614388,d7aff092953ec4e3ef845ae85212fb6d413a5cfe66a9c54814d69f2c5ef34435,-0.07687157569209724,task198
754,1220,,1200,20,17.893393862272696,1292065051659c4c459876e2cb867d33b078633dc5b70777947a25006f3a98c7,424,cost-negative,99,True,1178,1319,,1300,19,17.815370847282686,24e9acdd6b1002612e9f26807572e0509780a13c22a7502c9e67d7a87d69306c,-0.07802301499000919,task356
30962,27887,,27682,205,14.764084090599681,f820d837ea9ad8cf4e38f8283b0bcdabcbe0372f528747d25d693f5880b06f8a,-1597,cost-negative,2272,True,29365,30159,,29956,203,14.68576133492647,f4110b52eb216d8105ba5e63025f96f425c4f4b8e5814403d6ab7f3574fcedaf,-0.07832275567321112,task366
3261,3852,,3582,270,16.743652227081984,249a2779cb0e7ebbf447abaefce667c3381800e7ebc6de94f400396403338b8f,-143,cost-negative,420,True,3118,4272,,4001,271,16.64016261935997,7bcb5a6fb7d788272ebff6cd23597a591d3ac8acc060ddca92b62503a2707043,-0.10348960772201465,task363
812,180,,80,100,19.807043149109788,1bf0d1ce0adb7faed67a410fb441cbb55ec04af37f8edd9742a43a8257f08938,199,cost-negative,20,True,1011,200,,0,200,19.701682633451963,4e56449b9c745647452dac693c2c5e05ac04a738c3178e6b3f5af0e88001f80c,-0.105360515657825,task229
106817,9602,,9190,412,15.830273310909114,fe6d5bd943c3c4e3f19edd5090e3cee02d9e4c019cd68e5f16da1d1db1622744,11576,cost-negative,1108,True,118393,10710,,10298,412,15.721066836558206,3aed6d390361ae06f368fac0be535fc9c32480dd44a9eae8e039356b9828d915,-0.10920647435090736,task243
3764,6813,,6701,112,16.17341216922633,141d7af77cef0e3b226f145c95ffbf4b09460498bbcaa6317bf59758f282273c,451,cost-negative,920,True,4215,7733,,7580,153,16.046747835390967,6db4569721c768a02fc67179d2797d092d4abd18abc235965403f4cb045d3ceb,-0.12666433383536457,task379
920,1367,,1310,57,17.77962616327605,7bd0ac76d90e45d6a55c512278b7acc63ce8081d538b02c5bc9f4246edcd9e14,2158,cost-negative,195,True,3078,1562,,1505,57,17.64627766960037,aea824c5f3b86312b0d017d65b6800acd039722ef41ab46d5668b4df5c7b9932,-0.1333484936756797,task156
11436,7530,,7185,345,16.07334967920606,b0a0a2400035e1a95c1c87b83b547a31ddcf2ae5b082b529f67eb3ac02b59f04,-64,cost-negative,1381,True,11372,8911,,8565,346,15.90495825238728,a45397cba43a93f3c00fe24cf03bf22c775b49667e6babb40ead63c288878269,-0.16839142681878094,task255
1852,629,,598,31,18.55586874329956,67ea2e69007546355690381c1f9f2e48d183de62ed4fb6b6537ffa1cd0de2685,-424,cost-negative,131,True,1428,760,,565,195,18.366681566719624,6c99e41ee86a69a231026f9e9150227696501998d6a2462854f29f648a46cf2d,-0.1891871765799351,task288
1707,1552,,1508,44,17.652700299256836,19dc5eb3d8d60488e06a9eb8077fe28def5570ed6db2af3524f283a5e3053894,217,cost-negative,334,True,1924,1886,,1800,86,17.457786536806598,3aef9c3e1c23fd8be1e6a1ae3a52b56c523677d33ca69621f2342ece30e78c14,-0.19491376245023773,task224
1535,800,,727,73,18.315388272332072,5980404bc12b0311e166edc94d0384f6141ead2990d6a9182d0d52f88197d929,750,cost-negative,181,True,2285,981,,856,125,18.111427540434637,a2ea339743df7d92cbe17799da2c9ced3fc08d06c53e063322eec22234b7db0f,-0.20396073189743547,task183
2715,7215,,6925,290,16.116082528792028,8219999addbdbb859515f5117b7ffd4ec49ad3282925d38d50c11768b6d1ccc1,-186,cost-negative,1633,True,2529,8848,,8581,267,15.912053276237884,857ebd11081aa0a0e59e42e10e11adb33cf86a537147ef2db9a9e57a86b02278,-0.20402925255414317,task338
1429,1460,,1330,130,17.713808285297617,de6d82827b7068be75f5fc0212570b094e090b2fc7edb01a5a1773293028df3b,1177,cost-negative,343,True,2606,1803,,1604,199,17.50279277679668,2cca72f3f7f65f4c2319beeeae8bc2b49d6bb9652e787824f6d3ca722542b1d5,-0.2110155085009353,task030
1633,519,,460,59,18.748096116834112,56cb92840dcb831df0e040ea5db63137708fd98cf404ed180bfa2fada0817f02,1146,cost-negative,131,True,2779,650,,329,321,18.523027637110317,0b7a5c3a15f02c77276befaa2a1cd4715afa9c7b7585a1b406522c31b2908182,-0.22506847972379518,task394
868,283,,266,17,19.35455310235676,963d74c814b2e1c774fd760bf74d8c4caf4ac4a54548fcc3856f081217afc462,559,cost-negative,72,True,1427,355,,292,63,19.127882210524582,98d9f06dbc0479a94be0df405fc4356259097ea03def8320be95dc795cb2caee,-0.22667089183217826,task290
1230,395,,348,47,19.021114235098878,86bf66b01c294ee76f96bb6596725a89c477ca96e2f6aed489f0ac52a2375132,86,cost-negative,105,True,1316,500,,320,180,18.78539190157781,0491f16c4a6eb11d4f0ceb4d71ba78eef6fb2981a3c7b1b7cc2a2d748205ae74,-0.23572233352106764,task253
3059,692,,0,692,18.460414044382333,1675e6f496e5f83b0c59d8d7131ca1100b8c5dc17466f22a530eca1e88774541,775,cost-negative,218,True,3834,910,,0,910,18.186555400489105,60b721e8d62197c58d9fd25424832cde07e54d789c0e3f10b093f677c7961847,-0.27385864389322734,task344
1380,1010,,932,78,18.082294390164694,7ab1753a6d6407e1bd3f20115005d1a4bed20d0c51b4a00aa595cdd4bc0ad55c,334,cost-negative,370,True,1714,1380,,1170,210,17.77016122184875,2b5f2b72577f6f760623197bfb2ab9bc4762afae945564d0bfe7ebc01cfdcc56,-0.3121331683159454,task335
2824,1169,,358,811,17.936096038527932,6414c2eda9be72073ded28a5b986a93f408c6e64505840ecdca95250d1f350c0,-237,cost-negative,536,True,2587,1705,,1476,229,17.558679610282383,8b3062710dc4ed438cf4d3f2d326edac607ff26ce59b689c496a615ab0e23c31,-0.37741642824554944,task392
1310,1516,,1473,43,17.676169433797682,173b10cf483cba0bbb6fe15852ebb2ce21f3978e97b5593a1d0aa73b6ed4a279,697,cost-negative,701,True,2007,2217,,2164,53,17.29608979038369,24f9c01c8a7659febb273617c56ec6ec8fdc75301e530e9abc0d5a4b3cd18a17,-0.3800796434139926,task374
2296,2584,,2495,89,17.14290613509751,284473aaa644ef5d3a1453d6785e4b2c55b0c31b4ce9fead320ce2559419a0b9,523,cost-negative,1214,True,2819,3798,,3641,157,16.757770108627767,f5fd5ba0f5d9b4520f86ea93fc857886a3d3b9dd621e6e1761a8a5d1e29e57c8,-0.3851360264697412,task358
482,601,,500,101,18.601405065464792,d54c717eade7afa6f3830590d1aa6ba498c7bec264f5425bca3fab105b967924,3371,cost-negative,309,True,3853,910,,0,910,18.186555400489105,2fe8dc13cad1deb1a8c198888aee42d5815814b2a2df5a1ced53452f033b7add,-0.4148496649756872,task294
2207,1980,,1934,46,17.40914787631142,d9534edbbde94b6e0916add9f3488a6a7e13b27198b44a7d0a2ca501086a92e9,2865,cost-negative,1111,True,5072,3091,,2974,117,16.963750057867884,8d53220134f66c4d6ea7b2cbe16aec67aef316feb7c4ea4a043ef988595f91e0,-0.445397818443535,task378
615,183,,174,9,19.79051384715858,ca221eee6f25754161b6d2d14f91d15def8fc33898f32e4babd189bb766cd56f,237,cost-negative,109,True,852,292,,258,34,19.32324619773172,535f1f2fdd40c4719d0342ef68ed9824ed87d739180df855d13eb168a264b498,-0.4672676494268586,task100
735,872,,800,72,18.22921057609102,643e3357efd5d89d3d667f214c52b757cb1a5064c9d528b2ca8de70147a21f8f,48,cost-negative,521,True,783,1393,,1200,193,17.760785026220194,15d15fcf6d0a2f8ea9c864a618fa2f79d2f343c39ba89c051a6c39429ddd0b7c,-0.4684255498708261,task369
952,180,,0,180,19.807043149109788,5ce4cbdc653f2339cbdf91853e67c2f4f9dec1d83a993c730da26fe9ec148e68,466,cost-negative,120,True,1418,300,,0,300,19.2962175253438,1ec138f2d3eb7c3bff39f95ed07c6c92c2c570be38055787e8feacfe2febf703,-0.5108256237659887,task321
321,24,,0,24,21.821946169652055,ac704419012fdb4ad9b3d016b19131dc20aad28cf8867e4d0121fee4f26f6102,50,cost-negative,16,True,371,40,,0,40,21.311120545886062,e4316bf775feba0bc9dc82c0472b0b990aefde5fb40341dc51ca6d6f221e9fac,-0.5108256237659923,task073
600,99,,0,99,20.40488014986541,3a9df8ceb7069f91d2d26f9296eff2ab67806300d24acd522211f3a804aed65c,363,cost-negative,69,True,963,168,,0,168,19.876036020596743,70d055d527158aa58d649de095e8f8c932b6852fae95be66a3dd6f1a1c5baedb,-0.5288441292686663,task028
1170,611,,514,97,18.584903040828404,87f1bf4fd165b26ca667f1c5f66a9afecdff3665e1def92f4fe28da40f0efebb,1778,cost-negative,455,True,2948,1066,,998,68,18.02833139527421,29da171309cd43ecf8ee4d51caae188719fdf75e834d8c017a9f89c79131612a,-0.5565716455541931,task342
1598,1294,,1109,185,17.834506524939155,5551a37bdb0d83b04d8de7a5fe217571757e1aff4216f14d263fcfa42cdc2cce,386,cost-negative,967,True,1984,2261,,2100,161,17.27643752772203,2bf0e3e9c15d0149cb996c64142eda65a49ae5daef0f85c948eac10504ba6846,-0.5580689972171236,task034
660,500,,400,100,18.78539190157781,e923bcdc1ae6e86a044c3ca12ddf751a169c701f66820a5937a203b109fe2d80,3176,cost-negative,410,True,3836,910,,0,910,18.186555400489105,159b7db4377d2a7d75a15aa8f84344e6d919741566944220da8f361aa1da572a,-0.5988365010887051,task331
638,96,,0,96,20.435651808532164,a1f3f79dbaaedf0d166898641b3b0d641b2376fce8bab3ac088b5c39667c2e57,280,cost-negative,84,True,918,180,,0,180,19.807043149109788,62fd80cbff2e6fc88c76d8b647e96f0bd350ca79c5a5ca4c4f89277638fa3fca,-0.6286086594223761,task252
449,75,,55,20,20.68251188646369,8eed41c53ef36cb09a52800dcefd1993c6d73394314b4262bd06b20740b1faa2,398,cost-negative,71,True,847,146,,18,128,20.016393378291664,e9b26cbc8bf2c2bf3a198186c75383cb3cc1b6aa3710c7c0e91eae7c49784a4d,-0.6661185081720262,task167
805,126,,0,126,20.163718093048523,dfe0e43453303ebda17a7787355d151ff2bcc3fa5d027d97c06833400a626c05,420,cost-negative,120,True,1225,246,,0,246,19.494668464067637,5d39cc48abda52d00d29cdc5dd4a46c27d82a8ac8d879affa42357a6b26f15f9,-0.6690496289808863,task211
492,56,,0,56,20.97464830926485,9090d7fc66fcf617eb83597d5b2020a5bfb9affae3720e3e34eb0391a8abca35,228,cost-negative,54,True,720,110,,0,110,20.299519634207584,58e44e897772468fa8bc5e2c135814ce49d0fd98ad30d6639e107bdb16f4a6af,-0.675128675057266,task024
334,30,,0,30,21.598802618337846,2ab8f9622549f3016e1e6f21d2f3f83639880877ef89aef2695f9c202b967d0e,119,cost-negative,30,True,453,60,,0,60,20.9056554377779,8edd396f7ebbf71a21da16f7b09e414f2a8b583c9966d48216d566c4ed9c7c76,-0.6931471805599472,task373
2853,1656,,1533,123,17.587839665054794,f6912b5fd5b4f7bf104a821965844d543f4f3375485644ffc2c35cdfad230a6b,1754,cost-negative,1676,True,4607,3332,,3212,120,16.888671996713267,00fd749bfb24956d282e71249073fdfddaf6477ee28c11d41074dfe416af46c4,-0.6991676683415271,task093
816,118,,0,118,20.229315375534334,34571a7d5ea37c04e7562fe7ab21d293de3197cf9746aa02dec81bacda25d84c,331,cost-negative,120,True,1147,238,,16,222,19.527729326328526,595cfba158a07e3ef2ad7265617d3368d61db512ca7b262d4ce3faf39fca50cc,-0.7015860492058081,task104
460,55,,0,55,20.992666814767528,9538f819dc1c99a64c58c63e6d0c86a6ee01c09ad7602e5e8bc10f6fffcabaa1,235,cost-negative,57,True,695,112,,80,32,20.281501128704907,795fa9a37c0443e9676daf3a073006a65faafa14e456c6997614f2e298d46635,-0.7111656860626212,task389
3049,437,,132,305,18.92006680490441,b6dfd2919336138dfcae4c4b65ffbbe2d9b37cc9ed31722ba4f335a6c28772d9,726,cost-negative,463,True,3775,900,,0,900,18.197605236675688,42a3febf8cb74ef85d4ed828ddfea69621184c455d2d38e4b35f818d79cde3fe,-0.7224615682287201,task220
536,85,,36,49,20.557348743509685,8565289b4041939a61144a35cdfe36f4061b6b3cd31a47665a5bd368e4e33168,1385,cost-negative,109,True,1921,194,,183,11,19.73214184093667,3aed754b3b13af23e3649151957654ce3394467526edec8540c2299563d18d8f,-0.8252069025730151,task334
607,80,,0,80,20.61797336532612,01ba84e2bca7236e35b1b674ebe44e86b809ffb65de9c8e29e2f3c6d39f44127,593,cost-negative,110,True,1200,190,,0,190,19.752975927839515,34c4840699dcbf379a0ad49f934c18f96525056b6771c7f3b81347d1becf3f30,-0.8649974374866041,task040
2849,725,,108,617,18.413828345145326,6f7bfabe83cacf536476b367457edbbbb4cadac685377c305153018e9f030d9c,2064,cost-negative,1111,True,4913,1836,,1700,136,17.484655428819565,81836fa92e05e9e0353de5e4d5964e41c736761f31c3d892ca252fe44b886852,-0.9291729163257614,task237
892,148,,0,148,20.002787726235887,7dec9a3acc9fe49a7aa493e027a894192cb626ba18b927095d953e98299de7c3,281,cost-negative,254,True,1173,402,,200,202,19.003547911380977,7522945b9d6b38bea0a5d0b3d2be2ead79cbf22c957a4fd45197cabc887e2678,-0.99923981485491,task272
1854,363,,0,363,19.105597165735148,682e08ff319c04ab4d5b8b7e89294895559525a24f8a29f4167afc3e4754e610,1865,cost-negative,668,True,3719,1031,,926,105,18.06171551598304,3a79af740af49d322484607191c5af888b47836cacfb9b32dc11bb59335b099e,-1.0438816497521088,task225
3928,1260,,1176,84,17.861133000054476,a8b6a771c3b1b30dfd0ff9d884ecb5fe8de188009f0f476279f3ef7ef68a9fa2,1106,cost-negative,2377,True,5034,3637,,3106,531,16.80108555501301,0c1542589ff149ed70b1ba5ef87ffe4dca6621b0017e4bd3eac0c86f672d7671,-1.0600474450414659,task132
802,129,,0,129,20.140187595638327,0a68d150f2eb578e63cabb7e9e741bfdbf68ae40b15cbc3a94d244d15d58f842,1112,cost-negative,287,True,1914,416,,0,416,18.969314739738735,9fdbb1908fefa26d27921341fca89d31b3d187b09819084ce5dccfdf82db87ee,-1.1708728558995922,task060
622,90,,0,90,20.500190329669735,693013dcc574bbb81a7f85bba6da0389decacd5544f12162ba4c6858bc5a703e,3271,cost-negative,224,True,3893,314,,249,65,19.25060701409175,5d67759a3a2da2950e431668a7a26c781b5b966139422e64672db145b6405158,-1.2495833155779863,task296
930,114,,0,114,20.263801551605503,32e5452b9089ab217e13dc4aac064b7807f9397603a66e5a5a945ffa3b0f5ef6,847,cost-negative,286,True,1777,400,,0,400,19.00853545289202,e3d95820cb38f2cd7698dae782c40fa4baebd21a2a830e141eec99aebf177566,-1.2552660987134843,task257
1316,251,,0,251,19.47454706086822,03c90fe4b741434e2004400ec23e6f7e9d9052d1046e6c662d33e7d0f06c44bd,2519,cost-negative,649,True,3835,900,,0,900,18.197605236675688,73a3da0a6b40bf1ac49e7095185ec632fd838bc9a57322d5876e09d66f28afbd,-1.27694182419253,task114
2349,504,,0,504,18.777423731928632,6c419ff35ddc8651209c1ac5f32b0f2aecce69501cd274348e10c97a469bcfed,6834,cost-negative,1395,True,9183,1899,,1621,278,17.450917289187714,ab94772539ef0dbfdc58037072177708007665f218165e04cac7062f626749df,-1.326506442740918,task099
1022,190,,0,190,19.752975927839515,4d6d4d5aa45eccda3d1b31ee747cb6c7f862598eb3138401c41ef1055c64bd9b,2805,cost-negative,720,True,3827,910,,0,910,18.186555400489105,0d4f96eb80efe39c46a91934171d89f353faeabefcc1942c6e767fb2d2079b0b,-1.5664205273504095,task287
1242,213,,18,195,19.638707834290575,8bf294b6d0f7157c902cc88a09bb647b7553cadf9c211da1f1982a8dc61c8461,5521,cost-negative,820,True,6763,1033,,252,781,18.05977753088036,98fb28e554a23b659107872cd9cc30f259eea1b05e8f8fd438dfae64d27a1fc0,-1.578930303410214,task058
1677,310,,0,310,19.263427702520808,d784d1c2166c70d4255aa51164f685d47b12b3f17a075424b740d7bfcd5bf64a,218,cost-negative,1474,True,1895,1784,,1647,137,17.513386686860045,3e96ea7c77b7ad34a2e4c37bdfaf97784a47c5d0ef55459546beabb4e45e26f9,-1.7500410156607629,task163
1426,268,,0,268,19.409013019489144,c13e3c334a9eec2943a0bbcd3ee8f106ef26ab34fc5abc8dedddedce13a12db2,1260,cost-negative,1371,True,2686,1639,,1606,33,17.59815842125617,aa9357a8f5fca19d81a770db89eccf1e5fbed345d52ef426096832c34f6c15a8,-1.8108545982329751,task033
355,30,,0,30,21.598802618337846,299b9dccde06d89ecc0568cb74051282810f9debde90b3fa71efc6faa6879067,487,cost-negative,163,True,842,193,,90,103,19.737309811095116,9939d2d59545a885101942e8d57bae2fef47e23ecbc535c40eb03993c56f6271,-1.8614928072427297,task052
529,80,,0,80,20.61797336532612,9cc8f43825d9d730411e64532258029c695b5f5a6ff06bb543aca67424c81bf4,1223,cost-negative,481,True,1752,561,,389,172,18.670279094477305,a606cb8a41ec54844c2679e02af93498672686c44bf87f181f5a36330de169d5,-1.9476942708488139,task332
581,82,,0,82,20.593280752735748,54db7a9ffcc7777a96dc05b7d3a9d2f0dc81c7eb53dd57eeba37688fd03b287f,223,cost-negative,989,True,804,1071,,1030,41,18.02365192955225,b0074ed028358aa43c200867feca5583e3fdeb12729a2f74c8f3136dbf68d029,-2.5696288231834963,task078
408,40,,0,40,21.311120545886062,9deeee9123af21f30d994cdaa2d3d75043178ba73f6e37f7487b24fb1391d39a,2588,cost-negative,990,True,2996,1030,,945,85,18.062685918776317,5192914f98ac680b14e07134446a21d008ce3d3adbb5092b577cdd2cfcb7099c,-3.248434627109745,task293
795,,,,,,a493c6d57750bc5504d8e9ee2f93a9d2521d44c6f158010e418ce861c1c08959,0,identical,,False,795,,,,,,a493c6d57750bc5504d8e9ee2f93a9d2521d44c6f158010e418ce861c1c08959,,task001
12833,,,,,,d97c7d47649ea943c35c7062a4e257c0fe467a4fc308c6df870ddabf94f39e94,0,identical,,False,12833,,,,,,d97c7d47649ea943c35c7062a4e257c0fe467a4fc308c6df870ddabf94f39e94,,task002
1309,,,,,,aafbad07e8d682d538c1dce9a95646f6c6f10c46bdab18dfa205ae42028ae95b,0,identical,,False,1309,,,,,,aafbad07e8d682d538c1dce9a95646f6c6f10c46bdab18dfa205ae42028ae95b,,task003
1433,,,,,,dcd99dba776b71d86ab54a7d7d9b008d8fe7b9cda264d5347d3458bcfdf84409,0,identical,,False,1433,,,,,,dcd99dba776b71d86ab54a7d7d9b008d8fe7b9cda264d5347d3458bcfdf84409,,task004
5096,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: safe_name_49): [ShapeInferenceError] Attribute pads must not contain negative values
",,,,bae6bbb7c3e2d4ce84d64b7470977f93caf8dce42eebb586cc1502db851746a2,-487,both-unscorable,,True,4609,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: safe_name_46): [ShapeInferenceError] Attribute pads must not contain negative values
",,,,29681c472a36ca2219ff8370da3ec64e824d04c9b9f3070e736eb799bd1fde29,,task005
877,,,,,,c59abe078271e1b9716a9cfcaa299391f7a73d012775c268342f00ac36e40794,0,identical,,False,877,,,,,,c59abe078271e1b9716a9cfcaa299391f7a73d012775c268342f00ac36e40794,,task006
1525,,,,,,df7ddffdefd8d1f168424610c67e41dcbc66e7251fc7d35e61f2aa883f311ad9,0,identical,,False,1525,,,,,,df7ddffdefd8d1f168424610c67e41dcbc66e7251fc7d35e61f2aa883f311ad9,,task011
